General parameters 

40 146 720 750


Customer schedules 

0 0	0 [0,720]	
1 51	1 [0,34]	2 [183,206]	3 [355,720]	
2 65	4 [0,38]	5 [67,238]	6 [271,289]	7 [295,473]	8 [519,720]	
3 69	9 [0,22]	10 [78,133]	11 [162,318]	12 [338,369]	13 [376,533]	14 [575,720]	
4 62	15 [0,99]	16 [147,164]	17 [198,232]	18 [263,366]	19 [414,529]	20 [591,720]	
5 37	21 [0,58]	22 [65,202]	23 [236,337]	24 [357,375]	25 [396,559]	26 [594,720]	
6 58	27 [0,720]	
7 36	28 [0,720]	
8 50	29 [0,106]	30 [179,399]	31 [435,594]	32 [634,720]	
9 14	33 [0,11]	34 [68,416]	35 [473,720]	
10 30	36 [0,720]	
11 28	37 [0,103]	38 [126,158]	39 [205,391]	40 [400,449]	41 [488,720]	
12 29	42 [0,97]	43 [198,209]	44 [310,720]	
13 66	45 [0,720]	
14 56	46 [0,88]	47 [194,360]	48 [466,720]	
15 57	49 [0,720]	
16 57	50 [0,24]	51 [95,354]	52 [425,720]	
17 65	53 [0,85]	54 [117,129]	55 [184,233]	56 [263,495]	57 [566,720]	
18 54	58 [0,720]	
19 64	59 [0,95]	60 [147,301]	61 [332,411]	62 [427,453]	63 [496,720]	
20 29	64 [0,138]	65 [170,218]	66 [244,257]	67 [263,720]	
21 73	68 [0,141]	69 [195,238]	70 [248,415]	71 [436,473]	72 [512,595]	73 [615,720]	
22 56	74 [0,720]	
23 58	75 [0,720]	
24 53	76 [0,4]	77 [47,145]	78 [162,254]	79 [266,367]	80 [371,396]	81 [426,720]	
25 70	82 [0,19]	83 [26,234]	84 [267,468]	85 [504,515]	86 [535,539]	87 [586,720]	
26 39	88 [0,720]	
27 40	89 [0,88]	90 [216,280]	91 [408,720]	
28 39	92 [0,151]	93 [160,220]	94 [256,262]	95 [294,335]	96 [390,720]	
29 57	97 [0,83]	98 [187,280]	99 [384,720]	
30 36	100 [0,155]	101 [182,184]	102 [199,241]	103 [251,280]	104 [299,385]	105 [455,720]	
31 69	106 [0,213]	107 [273,298]	108 [358,720]	
32 46	109 [0,8]	110 [68,87]	111 [146,377]	112 [419,720]	
33 35	113 [0,720]	
34 63	114 [0,720]	
35 63	115 [0,115]	116 [161,353]	117 [398,498]	118 [525,608]	119 [642,720]	
36 82	120 [0,169]	121 [257,278]	122 [358,434]	123 [493,720]	
37 50	124 [0,218]	125 [258,333]	126 [338,342]	127 [370,427]	128 [488,538]	129 [608,720]	
38 52	130 [0,71]	131 [104,113]	132 [144,193]	133 [251,272]	134 [314,447]	135 [482,720]	
39 60	136 [0,40]	137 [90,104]	138 [205,409]	139 [518,720]	
40 78	140 [0,84]	141 [101,158]	142 [197,232]	143 [276,282]	144 [302,720]	
41 0	145 [0,720]	


Location coordinates

0 	 0.0 0.0
78 	 38.9657644513 34.0645296468
79 	 43.0874097874 38.2033554316
80 	 41.9375740975 36.4792362676
81 	 55.4079711428 43.0874934155
82 	 26.4932588884 -41.9577096265
83 	 24.8154498881 -38.7303235555
84 	 22.9588352112 -22.231232524
85 	 6.3910234034 -15.4916964167
86 	 10.7090639458 -24.6858853382
87 	 26.4932588884 -41.9577096265
88 	 36.3687479631 -142.895320919
89 	 -115.597586077 56.1810680763
90 	 -90.1564614739 -2.47749300285
91 	 -115.597586077 56.1810680763
92 	 9.04338221147 -8.15765610913
93 	 8.21674670538 -12.6590648253
94 	 9.49517164943 5.31261761297
95 	 -1.51407716071 16.9987663317
96 	 9.04338221147 -8.15765610913
97 	 -68.8678068132 113.003429078
98 	 -21.1428917996 92.3744491836
99 	 -68.8678068132 113.003429078
100 	 134.288015033 -19.7094230533
101 	 120.591123073 -19.2125608812
102 	 113.087958693 -18.3205921195
103 	 108.761160134 -16.0376337672
104 	 99.8816368424 -12.2718068309
105 	 134.288015033 -19.7094230533
106 	 -0.686424864187 28.5749521382
107 	 -19.2983257053 4.77923273022
108 	 -0.686424864187 28.5749521382
109 	 39.5001484838 -11.8522512349
110 	 20.4996319949 -35.1537290216
111 	 19.3852140903 -5.85704363849
112 	 39.5001484838 -11.8522512349
113 	 63.5267448155 166.358845966
114 	 55.7588863458 2.41737600061
115 	 8.67288048172 20.7535118178
116 	 13.2006673467 -1.83311261942
117 	 -7.71906986101 6.61854027921
118 	 -8.3008005157 20.2142902114
119 	 8.67288048172 20.7535118178
120 	 -79.8198027218 12.6289157013
121 	 -36.3095638942 19.6010895263
122 	 -61.9146654411 -11.0537241662
123 	 -79.8198027218 12.6289157013
124 	 -18.0505093887 -60.3625498716
125 	 -13.8918616473 -40.8705332531
126 	 -13.05717936 -43.3461661736
127 	 -20.4556842467 -55.059957954
128 	 -8.89511783509 -26.8248711538
129 	 -18.0505093887 -60.3625498716
130 	 32.5306948473 3.13600829347
131 	 15.8550081895 2.39920906225
132 	 0.297387848017 3.40777020201
133 	 23.7360235193 -13.6812085648
134 	 15.2207224801 5.55810652511
135 	 32.5306948473 3.13600829347
136 	 23.9542165416 60.0480578106
137 	 0.5929557904 50.9523866837
138 	 23.1923283892 5.66777870453
139 	 23.9542165416 60.0480578106
140 	 -7.14846805788 -8.68472687266
141 	 -6.23830291924 -0.45887010721
142 	 -20.1597966921 -14.2618510685
143 	 -4.01234483392 0.842777242083
144 	 -7.14846805788 -8.68472687266
145 	 0.0 0.0


Travel time matrix 

(53, 53) 0
(111, 93) 26
(57, 50) 223
(117, 66) 28
(39, 70) 125
(80, 125) 191
(43, 3) 170
(100, 112) 190
(63, 76) 195
(29, 44) 393
(67, 137) 91
(112, 26) 103
(33, 41) 100
(90, 42) 375
(103, 50) 68
(110, 41) 89
(122, 42) 330
(106, 48) 282
(80, 12) 107
(133, 30) 168
(9, 0) 57
(137, 91) 233
(104, 130) 138
(86, 22) 101
(52, 98) 274
(15, 30) 146
(143, 85) 39
(56, 101) 238
(19, 91) 307
(113, 84) 385
(76, 88) 374
(135, 75) 12
(42, 88) 42
(5, 84) 187
(124, 20) 249
(62, 31) 280
(119, 90) 203
(66, 66) 0
(123, 31) 404
(86, 129) 92
(52, 17) 96
(15, 143) 145
(109, 32) 205
(113, 37) 348
(132, 105) 271
(8, 87) 249
(104, 46) 386
(28, 10) 71
(85, 87) 66
(32, 77) 206
(14, 77) 57
(142, 6) 196
(71, 100) 140
(18, 112) 74
(89, 86) 300
(75, 97) 301
(38, 119) 22
(4, 35) 106
(8, 38) 163
(118, 129) 162
(65, 11) 39
(47, 143) 138
(85, 56) 22
(107, 11) 65
(121, 121) 0
(129, 117) 135
(114, 94) 92
(41, 34) 46
(61, 63) 45
(27, 115) 189
(84, 128) 64
(47, 124) 29
(88, 67) 303
(51, 121) 196
(17, 57) 133
(71, 138) 155
(37, 54) 48
(94, 57) 69
(131, 49) 345
(98, 36) 273
(61, 144) 297
(124, 110) 92
(13, 13) 0
(141, 88) 297
(108, 141) 59
(114, 123) 271
(74, 13) 173
(37, 135) 65
(40, 117) 51
(3, 11) 338
(131, 94) 14
(60, 104) 292
(23, 84) 75
(117, 105) 288
(64, 107) 56
(104, 88) 290
(121, 110) 158
(84, 102) 180
(50, 18) 66
(103, 0) 220
(70, 81) 180
(89, 87) 345
(93, 144) 32
(40, 4) 205
(124, 125) 40
(108, 119) 24
(93, 15) 143
(117, 26) 53
(46, 30) 399
(12, 90) 195
(140, 103) 232
(69, 135) 121
(16, 29) 230
(81, 112) 114
(73, 92) 195
(36, 80) 258
(2, 64) 225
(130, 13) 51
(59, 145) 320
(22, 7) 91
(97, 52) 376
(79, 82) 164
(26, 74) 123
(83, 23) 106
(81, 106) 116
(12, 41) 23
(69, 40) 139
(103, 95) 230
(73, 45) 488
(59, 14) 292
(93, 106) 84
(45, 47) 244
(83, 132) 98
(49, 52) 348
(31, 108) 253
(35, 105) 296
(1, 137) 435
(55, 122) 104
(96, 9) 43
(59, 127) 435
(25, 3) 359
(82, 52) 168
(45, 64) 344
(102, 51) 111
(49, 133) 376
(135, 69) 121
(103, 122) 341
(1, 58) 125
(129, 109) 151
(21, 55) 66
(97, 18) 314
(78, 56) 107
(44, 120) 389
(7, 4) 46
(135, 83) 85
(48, 123) 205
(11, 65) 39
(105, 126) 298
(68, 118) 256
(125, 99) 327
(72, 113) 442
(119, 128) 101
(54, 33) 57
(58, 44) 204
(115, 53) 59
(81, 133) 130
(44, 15) 394
(10, 139) 97
(120, 62) 368
(105, 15) 190
(34, 21) 6
(123, 69) 321
(0, 109) 82
(128, 82) 77
(20, 96) 135
(77, 81) 43
(24, 99) 239
(6, 87) 213
(134, 24) 44
(63, 130) 285
(10, 26) 26
(67, 71) 176
(30, 89) 469
(142, 71) 203
(87, 24) 124
(0, 28) 39
(145, 135) 65
(136, 140) 150
(77, 34) 67
(63, 19) 254
(33, 68) 287
(87, 137) 192
(53, 9) 107
(0, 139) 129
(110, 90) 231
(57, 78) 121
(39, 106) 88
(80, 89) 318
(43, 111) 198
(121, 39) 118
(100, 20) 190
(63, 96) 325
(29, 48) 472
(120, 2) 315
(33, 53) 83
(90, 14) 237
(143, 56) 18
(19, 6) 90
(126, 23) 112
(5, 39) 180
(133, 114) 72
(9, 60) 261
(109, 69) 89
(66, 55) 36
(123, 74) 117
(86, 50) 175
(52, 70) 127
(15, 114) 71
(109, 115) 90
(56, 1) 332
(19, 119) 51
(113, 112) 359
(76, 124) 253
(42, 60) 571
(5, 72) 248
(133, 131) 36
(62, 59) 43
(106, 52) 184
(119, 62) 237
(120, 39) 192
(96, 70) 137
(142, 115) 91
(109, 4) 184
(122, 109) 203
(38, 0) 28
(4, 112) 184
(132, 77) 95
(81, 104) 142
(8, 115) 146
(62, 138) 252
(65, 102) 240
(28, 110) 57
(85, 107) 65
(32, 105) 40
(116, 9) 31
(14, 41) 58
(71, 72) 39
(18, 84) 110
(75, 13) 40
(91, 28) 271
(4, 7) 46
(106, 6) 106
(99, 131) 278
(65, 23) 28
(133, 139) 147
(120, 76) 277
(51, 36) 254
(142, 141) 39
(145, 95) 34
(37, 89) 253
(94, 138) 27
(41, 30) 219
(126, 93) 75
(98, 89) 202
(61, 67) 255
(128, 138) 91
(27, 95) 199
(47, 16) 250
(88, 95) 328
(51, 85) 107
(111, 89) 296
(17, 37) 105
(37, 42) 320
(99, 22) 235
(94, 21) 46
(131, 45) 355
(23, 11) 24
(136, 108) 80
(84, 11) 55
(89, 41) 253
(13, 49) 365
(141, 124) 122
(70, 34) 183
(127, 87) 97
(74, 33) 103
(40, 81) 147
(3, 103) 271
(97, 128) 304
(60, 12) 284
(23, 120) 167
(26, 140) 79
(64, 119) 29
(132, 54) 50
(121, 10) 83
(84, 122) 171
(106, 9) 81
(50, 54) 194
(107, 43) 228
(112, 50) 112
(127, 36) 94
(133, 83) 50
(99, 61) 280
(106, 76) 116
(26, 63) 265
(83, 66) 96
(46, 58) 347
(12, 126) 88
(50, 137) 195
(69, 123) 321
(16, 121) 150
(144, 78) 125
(73, 120) 371
(36, 116) 170
(2, 36) 224
(130, 17) 60
(95, 7) 119
(22, 35) 56
(79, 54) 100
(83, 51) 96
(103, 140) 232
(69, 12) 148
(16, 136) 41
(55, 41) 24
(99, 64) 264
(59, 42) 596
(25, 110) 98
(82, 137) 192
(45, 19) 399
(102, 76) 168
(49, 80) 278
(89, 119) 258
(31, 64) 227
(135, 6) 122
(72, 143) 220
(35, 5) 102
(128, 142) 34
(92, 82) 76
(55, 94) 43
(96, 21) 73
(95, 98) 156
(93, 85) 7
(25, 31) 237
(141, 11) 40
(82, 24) 124
(133, 59) 322
(48, 136) 362
(11, 28) 56
(109, 140) 93
(72, 30) 80
(1, 6) 436
(101, 96) 224
(58, 81) 274
(21, 75) 73
(115, 96) 58
(78, 20) 40
(25, 136) 105
(44, 92) 294
(7, 104) 198
(48, 103) 400
(11, 109) 60
(105, 90) 449
(68, 106) 257
(125, 7) 230
(72, 109) 134
(96, 143) 32
(54, 13) 76
(95, 73) 242
(78, 135) 63
(134, 117) 46
(138, 120) 206
(30, 42) 331
(87, 79) 164
(34, 57) 59
(0, 73) 219
(128, 62) 337
(104, 18) 106
(20, 4) 85
(77, 117) 107
(24, 127) 136
(6, 51) 143
(134, 4) 165
(10, 62) 250
(67, 35) 95
(125, 81) 217
(87, 60) 346
(135, 65) 77
(110, 135) 80
(128, 55) 56
(43, 58) 169
(145, 115) 45
(142, 37) 54
(63, 55) 331
(29, 99) 478
(33, 96) 124
(90, 115) 203
(53, 109) 138
(110, 118) 125
(57, 106) 42
(76, 130) 92
(39, 14) 43
(5, 138) 136
(43, 75) 208
(100, 8) 258
(137, 2) 314
(29, 20) 183
(112, 33) 147
(15, 33) 110
(143, 28) 40
(19, 34) 53
(76, 17) 33
(5, 27) 224
(133, 86) 34
(62, 68) 377
(9, 88) 288
(119, 109) 90
(66, 27) 173
(29, 133) 237
(123, 86) 196
(86, 94) 60
(52, 90) 361
(15, 86) 157
(109, 87) 66
(56, 29) 278
(112, 15) 107
(113, 28) 395
(76, 96) 138
(42, 16) 397
(136, 85) 155
(119, 2) 254
(66, 138) 34
(32, 6) 243
(142, 79) 164
(18, 41) 120
(131, 135) 33
(75, 88) 283
(38, 44) 330
(4, 84) 211
(132, 33) 101
(8, 111) 183
(136, 36) 262
(65, 66) 26
(28, 114) 125
(85, 15) 149
(32, 117) 298
(14, 5) 140
(71, 44) 230
(75, 41) 59
(98, 138) 195
(27, 138) 147
(117, 38) 35
(47, 71) 212
(51, 0) 118
(17, 112) 84
(145, 59) 320
(37, 125) 94
(75, 134) 30
(94, 102) 212
(41, 122) 127
(4, 138) 159
(98, 125) 267
(61, 103) 279
(125, 113) 442
(27, 59) 361
(122, 88) 329
(47, 52) 287
(88, 59) 566
(141, 15) 150
(17, 1) 367
(112, 129) 151
(112, 121) 164
(3, 50) 324
(41, 139) 121
(23, 47) 161
(64, 36) 170
(84, 47) 136
(118, 78) 98
(50, 75) 126
(13, 85) 17
(107, 134) 68
(70, 14) 120
(101, 14) 188
(74, 69) 310
(122, 118) 124
(40, 77) 104
(3, 67) 346
(60, 16) 177
(140, 13) 33
(111, 100) 231
(64, 83) 95
(91, 53) 202
(121, 38) 94
(114, 38) 93
(140, 88) 282
(107, 23) 47
(144, 27) 183
(73, 139) 278
(36, 25) 168
(81, 36) 288
(130, 66) 53
(22, 92) 68
(103, 37) 221
(79, 101) 193
(26, 19) 56
(111, 62) 276
(83, 94) 93
(46, 86) 219
(12, 98) 202
(140, 47) 118
(69, 95) 188
(16, 101) 212
(126, 128) 34
(73, 20) 210
(36, 104) 331
(2, 8) 372
(95, 58) 286
(136, 89) 279
(79, 10) 89
(91, 104) 452
(100, 143) 279
(140, 144) 0
(35, 80) 80
(55, 13) 44
(21, 141) 64
(59, 54) 282
(25, 74) 139
(82, 109) 66
(45, 119) 354
(102, 104) 29
(49, 124) 477
(31, 36) 377
(111, 12) 24
(35, 33) 0
(92, 54) 77
(129, 36) 103
(96, 49) 367
(137, 131) 101
(7, 63) 175
(45, 136) 418
(91, 79) 319
(11, 56) 28
(139, 79) 58
(68, 63) 397
(72, 58) 71
(54, 126) 142
(1, 98) 528
(81, 82) 180
(58, 117) 280
(21, 111) 72
(115, 124) 170
(78, 112) 92
(44, 64) 323
(7, 76) 56
(111, 128) 70
(48, 3) 346
(11, 137) 98
(105, 54) 295
(68, 78) 218
(125, 43) 138
(128, 107) 67
(121, 75) 136
(77, 136) 77
(24, 44) 336
(6, 140) 171
(134, 81) 110
(10, 67) 20
(138, 28) 73
(30, 6) 210
(87, 83) 7
(34, 93) 76
(0, 85) 33
(128, 26) 114
(20, 24) 140
(114, 143) 119
(77, 25) 81
(24, 91) 237
(43, 137) 311
(6, 31) 215
(67, 31) 227
(137, 43) 311
(116, 89) 282
(91, 133) 310
(57, 21) 57
(20, 143) 145
(39, 93) 9
(43, 38) 229
(89, 94) 270
(100, 93) 252
(63, 43) 502
(124, 118) 162
(29, 71) 172
(92, 66) 28
(33, 12) 116
(90, 87) 246
(53, 65) 54
(110, 18) 134
(57, 134) 79
(39, 50) 163
(81, 111) 121
(80, 33) 80
(124, 13) 119
(100, 44) 355
(137, 62) 197
(107, 79) 141
(86, 11) 57
(119, 111) 57
(52, 143) 189
(15, 5) 56
(143, 112) 90
(56, 74) 161
(19, 62) 220
(76, 53) 158
(42, 101) 339
(5, 127) 284
(108, 20) 120
(62, 96) 289
(9, 116) 31
(119, 113) 311
(66, 127) 132
(127, 0) 117
(123, 114) 271
(86, 122) 148
(89, 134) 280
(52, 62) 229
(109, 59) 309
(56, 57) 71
(113, 56) 364
(118, 93) 74
(124, 42) 203
(136, 113) 227
(28, 39) 33
(32, 34) 271
(14, 118) 83
(142, 43) 192
(114, 55) 134
(18, 13) 112
(144, 84) 66
(75, 68) 173
(38, 72) 208
(4, 72) 277
(42, 135) 317
(8, 11) 170
(104, 28) 206
(65, 46) 229
(28, 86) 30
(97, 41) 257
(85, 35) 138
(32, 145) 282
(125, 112) 122
(71, 16) 208
(118, 59) 297
(106, 115) 24
(61, 26) 220
(124, 71) 183
(47, 91) 290
(145, 60) 282
(88, 104) 290
(51, 28) 127
(124, 59) 442
(17, 92) 105
(114, 80) 74
(37, 17) 105
(94, 66) 7
(41, 86) 61
(97, 8) 250
(98, 1) 528
(61, 139) 150
(64, 145) 22
(27, 7) 229
(80, 64) 89
(88, 23) 312
(103, 27) 84
(74, 22) 129
(3, 46) 346
(131, 101) 213
(60, 69) 345
(23, 51) 114
(140, 137) 120
(64, 0) 22
(46, 144) 215
(84, 67) 63
(50, 111) 146
(13, 121) 106
(107, 98) 175
(70, 106) 200
(114, 109) 43
(74, 121) 83
(90, 60) 397
(40, 41) 39
(121, 130) 141
(22, 137) 54
(60, 52) 239
(117, 5) 172
(104, 70) 96
(46, 3) 346
(140, 124) 105
(16, 50) 126
(70, 133) 107
(36, 61) 411
(2, 125) 150
(130, 38) 47
(22, 120) 181
(79, 121) 163
(26, 119) 15
(83, 122) 182
(46, 114) 324
(12, 6) 150
(69, 51) 82
(16, 65) 119
(73, 48) 339
(36, 140) 127
(97, 70) 417
(102, 133) 179
(49, 15) 281
(31, 139) 234
(91, 67) 268
(35, 76) 102
(92, 107) 61
(55, 17) 128
(96, 110) 59
(59, 82) 374
(117, 139) 124
(25, 38) 11
(93, 124) 109
(82, 81) 180
(45, 91) 225
(102, 20) 157
(139, 26) 72
(68, 140) 222
(31, 24) 258
(137, 69) 236
(92, 26) 73
(129, 0) 126
(21, 18) 102
(97, 121) 198
(7, 35) 63
(135, 110) 80
(48, 80) 347
(11, 36) 175
(139, 107) 140
(68, 19) 198
(126, 41) 98
(125, 94) 103
(72, 86) 173
(54, 90) 179
(1, 78) 378
(58, 9) 222
(115, 88) 332
(78, 76) 38
(44, 36) 289
(48, 47) 106
(105, 18) 172
(34, 14) 64
(128, 119) 101
(20, 77) 40
(24, 8) 179
(6, 104) 195
(126, 47) 54
(10, 103) 217
(138, 48) 277
(67, 106) 48
(30, 98) 336
(87, 119) 130
(34, 97) 234
(103, 135) 157
(0, 49) 353
(20, 60) 180
(77, 61) 193
(113, 70) 425
(138, 131) 16
(53, 52) 223
(57, 49) 320
(39, 65) 46
(80, 126) 194
(43, 2) 24
(100, 113) 398
(63, 79) 212
(29, 43) 330
(67, 136) 111
(80, 137) 88
(33, 40) 133
(90, 43) 290
(143, 39) 44
(144, 134) 53
(110, 46) 224
(80, 13) 109
(133, 29) 237
(9, 7) 126
(137, 90) 211
(104, 131) 171
(112, 104) 121
(86, 23) 70
(52, 99) 376
(15, 25) 120
(143, 84) 71
(56, 102) 223
(19, 90) 252
(38, 138) 28
(76, 89) 343
(126, 1) 289
(42, 89) 501
(5, 83) 217
(62, 28) 319
(119, 85) 72
(66, 67) 6
(123, 30) 379
(86, 134) 61
(52, 18) 66
(15, 142) 188
(109, 31) 165
(113, 36) 480
(106, 47) 192
(8, 88) 446
(136, 109) 147
(28, 11) 56
(85, 86) 20
(32, 78) 217
(14, 82) 85
(142, 7) 191
(71, 103) 103
(18, 113) 292
(75, 96) 41
(38, 116) 25
(4, 44) 473
(8, 39) 202
(118, 134) 55
(65, 10) 38
(47, 142) 99
(120, 125) 170
(141, 13) 34
(116, 31) 217
(92, 78) 103
(134, 47) 165
(41, 33) 100
(106, 8) 146
(61, 62) 16
(27, 114) 102
(137, 144) 120
(84, 129) 112
(47, 127) 28
(88, 68) 194
(51, 120) 279
(136, 144) 150
(17, 56) 110
(71, 133) 127
(37, 53) 54
(94, 62) 264
(131, 48) 262
(126, 79) 198
(98, 37) 181
(144, 133) 63
(13, 12) 7
(116, 68) 196
(108, 142) 94
(74, 10) 134
(37, 134) 30
(40, 118) 75
(3, 10) 366
(131, 65) 44
(60, 105) 331
(23, 87) 113
(117, 104) 218
(64, 108) 48
(121, 109) 164
(84, 103) 172
(89, 59) 430
(50, 19) 113
(120, 127) 180
(107, 78) 130
(70, 86) 119
(135, 79) 73
(127, 3) 283
(40, 5) 184
(95, 46) 262
(117, 25) 26
(46, 31) 433
(12, 91) 274
(139, 7) 24
(69, 134) 148
(16, 30) 187
(144, 99) 273
(73, 67) 212
(36, 81) 288
(2, 65) 219
(99, 43) 465
(59, 144) 342
(22, 4) 137
(79, 93) 123
(26, 75) 73
(83, 22) 132
(113, 141) 362
(12, 42) 302
(69, 23) 172
(73, 44) 233
(59, 1) 571
(45, 46) 173
(83, 135) 85
(49, 43) 559
(31, 111) 204
(35, 104) 230
(1, 136) 436
(55, 117) 14
(96, 10) 48
(59, 126) 408
(25, 2) 235
(82, 53) 158
(120, 128) 162
(102, 48) 407
(49, 132) 347
(89, 65) 247
(106, 124) 180
(1, 57) 402
(129, 108) 180
(21, 54) 26
(95, 80) 95
(78, 57) 121
(44, 121) 366
(7, 7) 0
(135, 82) 91
(48, 124) 132
(11, 64) 11
(105, 125) 299
(68, 119) 233
(139, 113) 227
(125, 98) 267
(72, 114) 133
(138, 83) 89
(54, 38) 46
(58, 45) 505
(115, 52) 164
(81, 132) 136
(44, 8) 473
(10, 136) 97
(138, 69) 137
(105, 14) 215
(125, 72) 214
(34, 18) 99
(0, 110) 81
(128, 83) 72
(20, 97) 296
(77, 80) 21
(24, 100) 287
