General parameters 

30 125 720 750


Customer schedules 

0 0	0 [0,720]	
1 46	1 [0,65]	2 [123,255]	3 [313,720]	
2 70	4 [0,51]	5 [227,326]	6 [502,720]	
3 88	7 [0,130]	8 [261,407]	9 [538,720]	
4 36	10 [0,720]	
5 43	11 [0,11]	12 [68,160]	13 [313,442]	14 [558,619]	15 [630,634]	16 [644,720]	
6 53	17 [0,79]	18 [147,187]	19 [206,225]	20 [317,337]	21 [455,474]	22 [612,720]	
7 50	23 [0,13]	24 [154,155]	25 [346,370]	26 [605,637]	27 [704,720]	
8 53	28 [0,720]	
9 49	29 [0,150]	30 [182,223]	31 [327,430]	32 [466,519]	33 [599,610]	34 [657,720]	
10 66	35 [0,1]	36 [216,218]	37 [465,480]	38 [709,720]	
11 57	39 [0,7]	40 [83,90]	41 [254,321]	42 [504,521]	43 [593,633]	44 [637,720]	
12 47	45 [0,14]	46 [109,144]	47 [258,288]	48 [369,432]	49 [568,625]	50 [646,720]	
13 48	51 [0,15]	52 [103,133]	53 [274,296]	54 [328,409]	55 [548,580]	56 [702,720]	
14 44	57 [0,66]	58 [294,341]	59 [569,720]	
15 49	60 [0,113]	61 [320,362]	62 [569,720]	
16 53	63 [0,17]	64 [145,181]	65 [306,306]	66 [376,384]	67 [533,562]	68 [690,720]	
17 89	69 [0,316]	70 [428,564]	71 [676,720]	
18 39	72 [0,720]	
19 53	73 [0,11]	74 [23,43]	75 [175,176]	76 [327,368]	77 [506,551]	78 [657,720]	
20 38	79 [0,24]	80 [185,310]	81 [466,472]	82 [490,720]	
21 51	83 [0,130]	84 [142,272]	85 [281,667]	86 [673,720]	
22 61	87 [0,3]	88 [60,73]	89 [156,179]	90 [251,273]	91 [379,382]	92 [478,720]	
23 71	93 [0,54]	94 [233,256]	95 [459,492]	96 [544,720]	
24 30	97 [0,119]	98 [250,307]	99 [438,720]	
25 35	100 [0,40]	101 [219,254]	102 [414,443]	103 [648,720]	
26 59	104 [0,49]	105 [82,125]	106 [260,339]	107 [527,617]	108 [669,704]	109 [706,720]	
27 31	110 [0,30]	111 [93,121]	112 [215,223]	113 [244,350]	114 [455,720]	
28 51	115 [0,169]	116 [253,293]	117 [377,720]	
29 60	118 [0,58]	119 [62,150]	120 [175,203]	121 [306,443]	122 [562,720]	
30 72	123 [0,720]	
31 0	124 [0,720]	


Location coordinates

0 	 0.0 0.0
83 	 -44.8724325671 -86.4553344918
84 	 -49.3862728144 -90.2518189816
85 	 -45.180647285 -89.4924763578
86 	 -44.8724325671 -86.4553344918
87 	 -50.4794691125 27.1842803528
88 	 -46.9224484108 55.3016589873
89 	 -10.650817574 75.6789679323
90 	 -41.2427682334 57.1644030318
91 	 -2.95125613531 20.3351866363
92 	 -50.4794691125 27.1842803528
93 	 58.2382612843 56.2934473807
94 	 37.5801737104 -30.970042268
95 	 84.1110594931 58.9733368546
96 	 58.2382612843 56.2934473807
97 	 -104.551684929 -64.2811868028
98 	 -48.6227611432 -98.2524369671
99 	 -104.551684929 -64.2811868028
100 	 29.6590508486 -33.4416414352
101 	 9.61957319677 53.8343011791
102 	 89.2799211212 49.9374459203
103 	 29.6590508486 -33.4416414352
104 	 -38.9585266004 -10.5483710048
105 	 -32.6915511994 4.50066498168
106 	 -95.2171918581 29.6180210053
107 	 -17.5047081229 -23.0273472689
108 	 -39.8022333367 -9.76515083203
109 	 -38.9585266004 -10.5483710048
110 	 78.7092536201 5.90574041463
111 	 47.251178563 9.98877283751
112 	 65.6216822517 53.2988150629
113 	 55.3650558746 52.7906668594
114 	 78.7092536201 5.90574041463
115 	 -22.0964438847 160.367482717
116 	 -48.5620036055 128.049138439
117 	 -22.0964438847 160.367482717
118 	 -40.9955101652 3.58315433558
119 	 -40.2147831466 1.85170765888
120 	 -34.7812814598 12.8812327373
121 	 16.4641712527 18.9356014325
122 	 -40.9955101652 3.58315433558
123 	 -21.3615698297 -56.8092212543
124 	 0.0 0.0


Travel time matrix 

(53, 53) 0
(111, 93) 95
(57, 50) 102
(39, 70) 130
(114, 49) 259
(43, 3) 286
(100, 112) 188
(63, 76) 135
(29, 44) 341
(112, 26) 190
(33, 41) 297
(90, 42) 295
(103, 50) 155
(110, 41) 161
(122, 42) 280
(106, 48) 348
(80, 12) 75
(9, 0) 148
(86, 22) 201
(52, 98) 627
(15, 30) 137
(56, 101) 229
(19, 91) 39
(113, 84) 355
(76, 88) 270
(42, 88) 305
(5, 84) 288
(124, 20) 21
(62, 31) 391
(119, 90) 111
(66, 66) 0
(123, 31) 243
(52, 17) 403
(114, 5) 289
(109, 32) 131
(113, 37) 218
(8, 87) 303
(104, 46) 135
(28, 10) 182
(85, 87) 234
(32, 77) 239
(14, 77) 163
(71, 100) 182
(18, 112) 173
(75, 97) 263
(38, 119) 411
(4, 35) 351
(8, 38) 590
(65, 11) 278
(85, 56) 521
(107, 11) 222
(114, 94) 110
(41, 34) 280
(61, 63) 201
(27, 115) 350
(47, 124) 235
(88, 67) 49
(51, 121) 272
(17, 57) 126
(37, 54) 240
(116, 93) 257
(94, 57) 153
(98, 36) 358
(124, 110) 158
(13, 13) 0
(114, 123) 236
(74, 13) 284
(40, 117) 529
(3, 11) 448
(60, 104) 258
(23, 84) 159
(117, 105) 312
(64, 107) 177
(104, 88) 133
(121, 110) 127
(84, 102) 394
(50, 18) 249
(103, 0) 89
(70, 81) 322
(89, 87) 126
(40, 4) 286
(108, 119) 23
(93, 15) 416
(117, 26) 283
(46, 30) 149
(12, 90) 292
(16, 29) 151
(81, 112) 372
(73, 92) 240
(36, 80) 476
(2, 64) 241
(22, 7) 153
(97, 52) 640
(79, 82) 0
(26, 74) 206
(83, 23) 149
(12, 41) 451
(69, 40) 266
(103, 95) 215
(73, 45) 13
(59, 14) 188
(93, 106) 312
(45, 47) 43
(49, 52) 573
(31, 108) 143
(35, 105) 396
(92, 78) 240
(55, 122) 439
(96, 9) 279
(25, 3) 441
(82, 52) 561
(45, 64) 251
(102, 51) 161
(103, 122) 160
(1, 58) 406
(21, 55) 318
(97, 18) 257
(78, 56) 489
(44, 120) 307
(7, 4) 136
(48, 123) 179
(11, 65) 278
(68, 118) 93
(72, 113) 127
(54, 33) 322
(58, 44) 496
(115, 53) 265
(44, 15) 497
(105, 15) 209
(34, 21) 242
(123, 69) 269
(0, 109) 81
(20, 96) 153
(77, 81) 158
(24, 99) 305
(6, 87) 132
(10, 26) 223
(67, 71) 156
(30, 89) 192
(87, 24) 222
(0, 28) 133
(77, 34) 156
(63, 19) 91
(33, 68) 118
(53, 9) 393
(110, 90) 261
(57, 78) 92
(39, 106) 432
(80, 89) 393
(43, 111) 150
(100, 20) 73
(63, 96) 162
(29, 48) 267
(120, 2) 311
(33, 53) 339
(90, 14) 244
(19, 6) 95
(5, 39) 376
(9, 60) 160
(66, 55) 289
(123, 74) 55
(86, 50) 55
(52, 70) 366
(15, 114) 428
(109, 115) 343
(56, 1) 94
(19, 119) 91
(113, 112) 21
(76, 124) 144
(42, 60) 408
(5, 72) 239
(62, 59) 186
(119, 62) 283
(120, 39) 307
(109, 4) 92
(122, 109) 29
(38, 0) 353
(4, 112) 166
(81, 104) 138
(8, 115) 568
(65, 102) 185
(28, 110) 60
(85, 107) 144
(32, 105) 122
(116, 9) 419
(14, 41) 404
(71, 72) 129
(18, 84) 249
(75, 13) 409
(91, 28) 155
(4, 7) 136
(106, 6) 216
(65, 23) 77
(120, 76) 182
(51, 36) 182
(37, 89) 357
(41, 30) 311
(98, 89) 356
(61, 67) 239
(27, 95) 262
(47, 16) 282
(88, 95) 262
(51, 85) 521
(111, 89) 175
(17, 37) 313
(37, 42) 118
(99, 22) 251
(94, 21) 56
(23, 11) 209
(84, 11) 209
(89, 41) 338
(13, 49) 306
(70, 34) 215
(74, 33) 210
(40, 81) 508
(3, 103) 288
(60, 12) 315
(23, 120) 59
(117, 77) 495
(64, 119) 218
(121, 10) 157
(84, 122) 188
(106, 9) 291
(50, 54) 452
(107, 43) 267
(99, 61) 49
(106, 76) 277
(26, 63) 72
(83, 66) 267
(46, 58) 232
(89, 12) 363
(69, 123) 269
(16, 121) 301
(73, 120) 204
(36, 116) 230
(2, 36) 144
(95, 7) 307
(22, 35) 346
(79, 54) 439
(83, 51) 515
(69, 12) 455
(55, 41) 402
(99, 64) 367
(59, 42) 296
(25, 110) 291
(45, 19) 264
(102, 76) 304
(49, 80) 384
(89, 119) 159
(31, 64) 310
(35, 5) 392
(92, 82) 128
(55, 94) 360
(96, 21) 163
(95, 98) 412
(93, 85) 357
(25, 31) 320
(82, 24) 306
(11, 28) 384
(111, 99) 338
(72, 30) 227
(1, 6) 246
(101, 96) 97
(58, 81) 80
(21, 75) 280
(115, 96) 263
(78, 20) 178
(44, 92) 345
(7, 104) 156
(48, 103) 271
(11, 109) 181
(105, 90) 107
(68, 106) 211
(72, 109) 165
(54, 13) 416
(95, 73) 356
(30, 42) 338
(87, 79) 128
(34, 57) 89
(0, 73) 179
(20, 4) 8
(77, 117) 495
(6, 51) 324
(10, 62) 478
(67, 35) 327
(87, 60) 335
(106, 119) 123
(43, 58) 497
(63, 55) 371
(29, 99) 153
(33, 96) 231
(90, 115) 210
(53, 109) 352
(110, 118) 239
(57, 106) 192
(39, 14) 489
(80, 69) 501
(43, 75) 348
(100, 8) 222
(29, 20) 130
(112, 33) 243
(15, 33) 186
(19, 34) 123
(76, 17) 150
(5, 27) 152
(62, 68) 283
(9, 88) 280
(119, 109) 25
(66, 27) 144
(123, 86) 76
(86, 94) 199
(52, 90) 383
(15, 86) 217
(109, 87) 79
(56, 29) 404
(112, 15) 427
(113, 28) 146
(76, 96) 283
(42, 16) 460
(119, 2) 334
(118, 48) 287
(32, 6) 202
(18, 41) 270
(75, 88) 415
(38, 44) 294
(4, 84) 203
(8, 111) 313
(65, 66) 70
(28, 114) 60
(85, 15) 220
(32, 117) 279
(14, 5) 216
(71, 44) 192
(75, 41) 203
(117, 38) 301
(47, 71) 372
(51, 0) 322
(17, 112) 163
(112, 50) 339
(94, 102) 192
(41, 122) 267
(61, 103) 233
(27, 59) 69
(122, 88) 104
(47, 52) 632
(88, 59) 205
(17, 1) 235
(112, 121) 120
(3, 50) 430
(23, 47) 201
(64, 36) 132
(84, 47) 74
(118, 78) 189
(50, 75) 112
(13, 85) 266
(70, 14) 367
(101, 14) 322
(74, 69) 316
(40, 77) 434
(3, 67) 188
(60, 16) 297
(111, 100) 94
(64, 83) 281
(91, 53) 257
(121, 38) 303
(114, 38) 255
(107, 23) 21
(36, 25) 336
(81, 36) 330
(22, 92) 115
(103, 37) 274
(79, 101) 259
(26, 19) 44
(122, 51) 371
(83, 94) 199
(46, 86) 42
(12, 98) 248
(69, 95) 58
(16, 101) 316
(73, 20) 178
(36, 104) 210
(2, 8) 534
(95, 58) 434
(79, 10) 393
(91, 104) 95
(35, 80) 680
(55, 13) 546
(96, 66) 89
(59, 54) 391
(25, 74) 29
(82, 109) 135
(45, 119) 196
(102, 104) 284
(49, 124) 178
(31, 36) 235
(35, 33) 411
(92, 54) 311
(96, 49) 320
(7, 63) 138
(91, 79) 212
(11, 56) 541
(68, 63) 0
(72, 58) 351
(1, 98) 461
(81, 82) 18
(58, 117) 353
(21, 111) 78
(115, 124) 324
(78, 112) 326
(44, 64) 99
(7, 76) 17
(48, 3) 541
(105, 54) 310
(68, 78) 172
(24, 44) 142
(10, 67) 201
(30, 6) 154
(87, 83) 228
(34, 93) 258
(0, 85) 201
(20, 24) 89
(77, 25) 100
(24, 91) 140
(118, 45) 200
(6, 31) 202
(67, 31) 107
(116, 89) 129
(57, 21) 208
(39, 93) 193
(43, 38) 291
(89, 94) 234
(100, 93) 188
(63, 43) 224
(124, 118) 82
(29, 71) 250
(33, 12) 233
(90, 87) 63
(53, 65) 260
(110, 18) 199
(39, 50) 303
(81, 111) 314
(80, 33) 279
(124, 13) 225
(100, 44) 172
(107, 79) 181
(86, 11) 211
(15, 5) 217
(56, 74) 488
(19, 62) 359
(76, 53) 398
(42, 101) 198
(108, 20) 101
(62, 96) 437
(9, 116) 419
(119, 113) 216
(123, 114) 236
(86, 122) 180
(52, 62) 689
(109, 59) 72
(56, 57) 441
(113, 56) 174
(116, 1) 207
(124, 42) 199
(28, 39) 103
(32, 34) 103
(14, 118) 187
(114, 55) 252
(18, 13) 183
(75, 68) 286
(38, 72) 315
(111, 98) 289
(4, 72) 73
(8, 11) 276
(104, 28) 206
(65, 46) 213
(28, 86) 254
(97, 41) 344
(85, 35) 547
(71, 16) 398
(118, 59) 101
(61, 26) 185
(124, 71) 154
(47, 91) 274
(88, 104) 133
(51, 28) 307
(17, 92) 115
(114, 80) 531
(37, 17) 313
(94, 66) 92
(41, 86) 226
(97, 8) 183
(98, 1) 461
(27, 7) 134
(88, 23) 147
(103, 27) 114
(74, 22) 180
(3, 46) 431
(60, 69) 429
(23, 51) 375
(64, 0) 137
(121, 81) 257
(84, 67) 291
(50, 111) 246
(13, 121) 252
(107, 98) 163
(70, 106) 303
(114, 109) 237
(74, 121) 220
(40, 41) 164
(60, 52) 689
(117, 5) 225
(104, 70) 184
(46, 3) 431
(16, 50) 263
(36, 61) 330
(93, 60) 437
(22, 120) 76
(79, 121) 250
(26, 119) 49
(83, 122) 180
(46, 114) 323
(12, 6) 328
(69, 51) 172
(16, 65) 278
(73, 48) 129
(97, 70) 338
(49, 15) 280
(91, 67) 76
(35, 76) 467
(92, 107) 120
(55, 17) 367
(96, 110) 109
(59, 82) 162
(25, 38) 535
(93, 124) 162
(82, 81) 18
(45, 91) 231
(102, 20) 190
(99, 118) 186
(31, 24) 292
(92, 26) 58
(21, 18) 199
(97, 121) 294
(7, 35) 461
(48, 80) 364
(11, 36) 375
(68, 19) 91
(72, 86) 234
(54, 90) 267
(1, 78) 417
(58, 9) 332
(115, 88) 216
(78, 76) 44
(44, 36) 215
(48, 47) 81
(105, 18) 60
(34, 14) 155
(20, 77) 225
(24, 8) 245
(6, 104) 92
(10, 103) 227
(67, 106) 152
(30, 98) 201
(87, 119) 55
(34, 97) 153
(0, 49) 178
(20, 60) 290
(77, 61) 76
(53, 52) 141
(57, 49) 101
(39, 65) 223
(43, 2) 282
(100, 113) 180
(63, 79) 222
(29, 43) 343
(33, 40) 408
(90, 43) 350
(110, 46) 323
(80, 13) 174
(9, 7) 0
(107, 25) 152
(112, 104) 245
(86, 23) 149
(52, 99) 640
(15, 25) 269
(56, 102) 161
(19, 90) 70
(113, 75) 417
(76, 89) 296
(42, 89) 254
(5, 83) 281
(62, 28) 314
(119, 85) 183
(66, 67) 149
(123, 30) 149
(116, 50) 448
(52, 18) 383
(109, 31) 145
(113, 36) 29
(106, 47) 325
(8, 88) 359
(101, 42) 198
(28, 11) 384
(85, 86) 6
(32, 78) 283
(14, 82) 65
(71, 103) 182
(18, 113) 153
(75, 96) 425
(38, 116) 346
(4, 44) 218
(8, 39) 363
(65, 10) 186
(116, 31) 163
(41, 33) 297
(106, 8) 329
(61, 62) 207
(27, 114) 210
(122, 60) 287
(88, 68) 158
(51, 120) 349
(17, 56) 316
(37, 53) 211
(94, 62) 265
(98, 37) 471
(13, 12) 153
(116, 68) 286
(74, 10) 365
(93, 4) 161
(40, 118) 383
(3, 10) 89
(60, 105) 289
(23, 87) 99
(117, 104) 343
(64, 108) 217
(121, 109) 126
(84, 103) 195
(89, 59) 250
(50, 19) 264
(107, 78) 130
(70, 86) 258
(40, 5) 450
(95, 46) 395
(117, 25) 518
(46, 31) 253
(12, 91) 323
(16, 30) 127
(73, 67) 282
(36, 81) 330
(2, 65) 264
(99, 43) 449
(22, 4) 20
(79, 93) 351
(26, 75) 334
(83, 22) 201
(12, 42) 515
(69, 23) 210
(73, 44) 294
(59, 1) 359
(45, 46) 95
(49, 43) 286
(31, 111) 261
(35, 104) 425
(92, 79) 128
(55, 117) 363
(96, 10) 45
(25, 2) 478
(82, 53) 457
(102, 48) 476
(89, 65) 141
(106, 124) 199
(1, 57) 359
(21, 54) 269
(95, 80) 559
(78, 57) 92
(44, 121) 213
(7, 7) 0
(48, 124) 300
(11, 64) 396
(68, 119) 91
(72, 114) 77
(54, 38) 91
(58, 45) 319
(115, 52) 272
(44, 8) 363
(105, 14) 204
(34, 18) 104
(0, 110) 158
(20, 97) 260
(77, 80) 271
(24, 100) 30
(6, 84) 203
(10, 27) 263
(67, 70) 187
(30, 94) 223
(87, 27) 99
(0, 29) 110
(122, 108) 27
(77, 33) 202
(63, 18) 83
(33, 91) 95
(95, 113) 59
(53, 8) 521
(110, 91) 166
(57, 77) 96
(39, 101) 259
(80, 90) 322
(43, 110) 91
(100, 21) 72
(63, 99) 249
(29, 15) 161
(33, 52) 449
(90, 15) 246
(19, 9) 226
(5, 38) 392
(9, 35) 461
(66, 52) 342
(123, 77) 109
(86, 51) 515
(52, 71) 260
(109, 114) 237
(56, 2) 38
(19, 118) 90
(113, 119) 216
(42, 61) 389
(62, 56) 601
(119, 57) 97
(123, 58) 266
(109, 3) 301
(112, 61) 365
(38, 1) 146
(4, 113) 152
(8, 116) 504
(65, 101) 93
(28, 111) 68
(118, 2) 333
(85, 106) 258
(32, 106) 24
(14, 46) 164
(71, 75) 419
(18, 85) 246
(75, 12) 379
(108, 23) 33
(4, 0) 18
(65, 22) 14
(122, 65) 97
(51, 39) 307
(37, 88) 417
(112, 82) 362
(41, 29) 280
(98, 86) 25
(61, 66) 285
(27, 94) 128
(47, 19) 307
(88, 32) 86
(51, 84) 526
(17, 36) 134
(101, 21) 192
(37, 41) 254
(94, 26) 156
(23, 10) 263
(91, 44) 250
(84, 20) 211
(13, 48) 351
(70, 35) 292
(74, 46) 83
(120, 46) 182
(40, 82) 507
(3, 102) 138
(60, 13) 363
(23, 123) 84
(117, 76) 467
(64, 72) 52
(121, 9) 186
(84, 123) 87
(118, 88) 104
(50, 55) 529
(107, 42) 243
(101, 48) 408
(108, 97) 169
(108, 73) 163
(26, 60) 319
(83, 69) 345
(46, 59) 73
(103, 62) 252
(69, 122) 217
(16, 122) 183
(36, 117) 243
(81, 22) 222
(2, 37) 254
(22, 32) 186
(79, 49) 257
(111, 76) 190
(83, 50) 55
(69, 11) 398
(101, 91) 72
(55, 40) 308
(120, 51) 349
(59, 45) 102
(97, 92) 212
(25, 109) 180
(45, 18) 249
(91, 102) 194
(102, 77) 413
(49, 87) 246
(31, 67) 107
(35, 4) 351
(92, 83) 228
(55, 89) 331
(89, 13) 219
(25, 30) 219
(82, 25) 253
(111, 107) 145
(11, 31) 181
(72, 31) 269
(1, 5) 248
(58, 94) 349
(21, 74) 209
(115, 99) 478
(78, 21) 206
(44, 93) 193
(7, 107) 113
(48, 24) 295
(11, 108) 180
(105, 89) 149
(68, 107) 58
(72, 110) 77
(54, 2) 16
(81, 76) 244
(115, 16) 423
(30, 43) 373
(87, 78) 240
(34, 54) 357
(0, 74) 174
(20, 5) 176
(77, 116) 423
(24, 64) 73
(6, 48) 295
(10, 63) 207
(67, 34) 135
(87, 63) 127
(43, 61) 407
(63, 54) 274
(29, 98) 185
(33, 103) 189
(90, 112) 213
(53, 108) 352
(110, 119) 238
(57, 105) 103
(39, 9) 239
(80, 70) 478
(43, 74) 303
(100, 9) 92
(29, 19) 123
(15, 32) 154
(19, 37) 342
(76, 18) 208
(5, 26) 99
(124, 3) 242
(62, 69) 429
(9, 95) 307
(119, 108) 23
(66, 24) 92
(123, 105) 125
(86, 95) 389
(52, 91) 380
(15, 81) 55
(109, 86) 152
(56, 30) 419
(113, 19) 138
(76, 97) 207
(42, 17) 195
(104, 37) 396
(119, 29) 33
(32, 7) 287
(18, 38) 341
(75, 91) 336
(38, 45) 523
(4, 85) 198
(118, 109) 29
(8, 16) 276
(65, 65) 0
(28, 115) 399
(85, 14) 209
(32, 118) 109
(14, 10) 455
(71, 47) 372
(75, 40) 358
(104, 10) 281
(47, 70) 271
(51, 3) 94
(17, 119) 84
(37, 124) 317
(94, 103) 17
(41, 121) 212
(98, 122) 204
(61, 102) 402
(124, 85) 201
(27, 58) 222
(47, 55) 567
(88, 60) 391
(17, 0) 7
(114, 66) 77
(3, 53) 88
(97, 26) 233
(23, 46) 140
(64, 37) 182
(99, 9) 224
(84, 40) 397
(50, 72) 209
(13, 84) 263
(103, 9) 92
(70, 15) 375
(74, 66) 235
(40, 78) 333
(3, 66) 188
(60, 17) 296
(93, 56) 165
(117, 32) 279
(64, 84) 293
(121, 37) 283
(107, 22) 64
(36, 26) 149
(108, 28) 208
(22, 93) 155
(97, 61) 49
(79, 100) 278
(26, 16) 228
(83, 97) 127
(46, 87) 203
(12, 99) 117
(69, 94) 173
(16, 102) 459
(73, 27) 147
(36, 105) 181
(2, 9) 408
(79, 21) 344
(35, 83) 542
(55, 12) 675
(96, 67) 162
(59, 73) 92
(25, 73) 25
(82, 106) 72
(45, 118) 200
(102, 105) 260
(49, 115) 499
(31, 39) 409
(103, 67) 202
(35, 32) 456
(81, 42) 417
(92, 55) 436
(96, 50) 338
(96, 43) 191
(93, 78) 325
(7, 62) 160
(115, 91) 283
(11, 59) 189
(68, 56) 324
(72, 59) 177
(1, 97) 468
(58, 114) 417
(21, 110) 67
(78, 113) 316
(44, 65) 223
(7, 79) 265
(48, 4) 295
(105, 53) 323
(68, 79) 222
(24, 45) 179
(122, 25) 209
(10, 64) 148
(101, 74) 283
(67, 113) 156
(30, 7) 213
(120, 90) 90
(87, 82) 128
(34, 90) 129
(0, 86) 195
(20, 25) 203
(77, 24) 251
(24, 92) 222
(6, 28) 117
(93, 27) 218
(67, 30) 142
(57, 20) 129
(39, 92) 345
(101, 38) 270
(43, 25) 318
(100, 94) 17
(63, 42) 191
(104, 56) 388
(29, 70) 215
(33, 3) 276
(90, 84) 295
(53, 64) 218
(110, 19) 192
(39, 45) 303
(80, 34) 263
(112, 29) 268
(100, 45) 155
(86, 8) 77
(15, 4) 283
(56, 75) 588
(19, 65) 72
(76, 54) 398
(42, 98) 368
(62, 97) 202
(9, 123) 66
(119, 112) 235
(66, 124) 88
(120, 30) 74
(86, 123) 76
(52, 63) 412
(109, 58) 191
(56, 58) 499
(113, 63) 153
(28, 32) 318
(32, 35) 456
(116, 0) 274
(14, 119) 188
(18, 10) 203
(75, 71) 419
(38, 73) 511
(4, 73) 171
(106, 17) 201
(8, 12) 299
(65, 45) 209
(28, 87) 247
(85, 34) 168
(120, 67) 84
