General parameters 

40 169 720 750


Customer schedules 

0 0	0 [0,720]	
1 69	1 [0,39]	2 [78,323]	3 [344,364]	4 [424,720]	
2 60	5 [0,13]	6 [80,111]	7 [153,255]	8 [285,643]	9 [681,720]	
3 90	10 [0,182]	11 [226,266]	12 [309,310]	13 [312,565]	14 [632,720]	
4 49	15 [0,106]	16 [137,175]	17 [195,276]	18 [298,458]	19 [483,720]	
5 29	20 [0,63]	21 [87,172]	22 [234,279]	23 [336,387]	24 [443,720]	
6 60	25 [0,42]	26 [102,109]	27 [137,357]	28 [406,720]	
7 43	29 [0,56]	30 [80,161]	31 [203,262]	32 [303,323]	33 [331,720]	
8 78	34 [0,94]	35 [167,209]	36 [270,379]	37 [432,720]	
9 71	38 [0,152]	39 [210,322]	40 [357,405]	41 [439,720]	
10 64	42 [0,37]	43 [49,53]	44 [86,156]	45 [174,437]	46 [464,533]	47 [568,720]	
11 27	48 [0,116]	49 [187,278]	50 [281,327]	51 [402,720]	
12 53	52 [0,63]	53 [160,298]	54 [395,720]	
13 69	55 [0,139]	56 [259,340]	57 [460,720]	
14 41	58 [0,29]	59 [50,74]	60 [102,296]	61 [358,458]	62 [478,551]	63 [596,720]	
15 59	64 [0,182]	65 [268,309]	66 [395,720]	
16 39	67 [0,149]	68 [196,248]	69 [297,381]	70 [420,468]	71 [491,499]	72 [553,720]	
17 11	73 [0,352]	74 [362,553]	75 [563,720]	
18 44	76 [0,88]	77 [117,132]	78 [160,294]	79 [315,388]	80 [421,720]	
19 79	81 [0,720]	
20 35	82 [0,93]	83 [138,262]	84 [268,347]	85 [355,393]	86 [437,720]	
21 45	87 [0,257]	88 [309,414]	89 [428,532]	90 [557,603]	91 [625,720]	
22 42	92 [0,121]	93 [202,344]	94 [396,581]	95 [638,720]	
23 67	96 [0,113]	97 [208,248]	98 [286,291]	99 [350,720]	
24 60	100 [0,47]	101 [143,213]	102 [309,720]	
25 50	103 [0,12]	104 [23,136]	105 [181,310]	106 [362,384]	107 [413,436]	108 [488,720]	
26 70	109 [0,8]	110 [89,109]	111 [200,253]	112 [322,720]	
27 58	113 [0,205]	114 [253,302]	115 [313,543]	116 [584,594]	117 [642,720]	
28 40	118 [0,720]	
29 47	119 [0,172]	120 [199,516]	121 [557,578]	122 [606,720]	
30 45	123 [0,110]	124 [204,438]	125 [532,720]	
31 43	126 [0,297]	127 [373,476]	128 [552,720]	
32 41	129 [0,98]	130 [126,138]	131 [150,324]	132 [343,406]	133 [426,720]	
33 39	134 [0,90]	135 [115,396]	136 [403,515]	137 [542,574]	138 [608,626]	139 [642,720]	
34 61	140 [0,72]	141 [138,297]	142 [324,419]	143 [452,493]	144 [520,627]	145 [664,720]	
35 39	146 [0,720]	
36 53	147 [0,200]	148 [260,299]	149 [359,720]	
37 35	150 [0,88]	151 [117,334]	152 [350,362]	153 [386,475]	154 [481,720]	
38 62	155 [0,217]	156 [274,300]	157 [319,322]	158 [383,720]	
39 22	159 [0,196]	160 [225,331]	161 [386,477]	162 [532,538]	163 [570,720]	
40 72	164 [0,26]	165 [46,315]	166 [341,351]	167 [395,720]	
41 0	168 [0,720]	


Location coordinates

0 	 0.0 0.0
90 	 -88.4995463046 139.075425857
91 	 -87.8511016413 149.932973247
92 	 -74.3612201688 -59.0629061258
93 	 -46.2312215033 -30.1994143406
94 	 -46.0431262254 -56.0642814069
95 	 -74.3612201688 -59.0629061258
96 	 47.7806379914 68.8687031503
97 	 24.4566224654 27.484935692
98 	 29.5126055753 45.653165529
99 	 47.7806379914 68.8687031503
100 	 -11.0094705717 -103.962299984
101 	 -23.3803596441 -57.6825584809
102 	 -11.0094705717 -103.962299984
103 	 -83.0129423146 -8.04154994844
104 	 -77.9471989474 -10.1688990084
105 	 -65.4024214617 8.35792478018
106 	 -73.8396367922 -16.0270507831
107 	 -59.5543023321 -19.059768035
108 	 -83.0129423146 -8.04154994844
109 	 72.8825820076 -62.0781043061
110 	 69.6300373052 -21.8317809742
111 	 38.928484222 -55.6049166056
112 	 72.8825820076 -62.0781043061
113 	 -29.2902266288 -57.0386783593
114 	 -10.4614564226 -41.9799549603
115 	 -5.15153606367 -43.3737779205
116 	 -23.4300142684 -33.7732411436
117 	 -29.2902266288 -57.0386783593
118 	 -70.8599751922 -93.6320415823
119 	 -5.10985787863 -111.161572113
120 	 1.39983891596 -99.5316635415
121 	 -18.0261747912 -105.735189456
122 	 -5.10985787863 -111.161572113
123 	 97.2942243361 4.78968633822
124 	 53.0452579901 20.250720513
125 	 97.2942243361 4.78968633822
126 	 -38.694854738 160.960826254
127 	 -23.802883559 126.174566226
128 	 -38.694854738 160.960826254
129 	 15.3408991031 10.7601070602
130 	 1.89166573894 7.58417575268
131 	 -2.16562933714 3.4156169543
132 	 7.07129642288 5.20534795613
133 	 15.3408991031 10.7601070602
134 	 16.3099792885 9.67480624091
135 	 4.77584511513 4.7620975755
136 	 7.58317584432 2.51455388925
137 	 -4.25429548404 8.48281442472
138 	 11.665497261 2.89005068607
139 	 16.3099792885 9.67480624091
140 	 165.399932378 -53.8270380417
141 	 139.508639694 -33.349661909
142 	 140.485887387 -46.6274943854
143 	 156.788697063 -49.3013551984
144 	 159.369183356 -36.1196601574
145 	 165.399932378 -53.8270380417
146 	 -120.875569593 -101.403246169
147 	 1.7715875541 17.7735968656
148 	 -19.4270002971 39.1024757511
149 	 1.7715875541 17.7735968656
150 	 26.6955971051 -5.84566395685
151 	 21.2185546529 7.70421237881
152 	 14.7941386059 2.67324722314
153 	 23.8165143649 -5.09075073473
154 	 26.6955971051 -5.84566395685
155 	 -16.5488118566 160.86592382
156 	 -27.99537722 134.685843922
157 	 -36.8463937717 138.017296067
158 	 -16.5488118566 160.86592382
159 	 -1.92152719875 -47.1422361954
160 	 -14.2376153199 -39.4660653146
161 	 13.4136493093 -39.0965499526
162 	 -14.0393287399 -36.7137957089
163 	 -1.92152719875 -47.1422361954
164 	 -15.3867741674 128.266681829
165 	 -5.48467775754 127.734453356
166 	 5.13971371112 119.881452345
167 	 -15.3867741674 128.266681829
168 	 0.0 0.0


Travel time matrix 

(104, 115) 160
(67, 137) 95
(90, 42) 597
(53, 166) 84
(9, 0) 332
(80, 155) 69
(119, 90) 527
(66, 66) 0
(52, 17) 278
(15, 143) 306
(143, 146) 565
(8, 87) 164
(160, 114) 9
(95, 98) 295
(118, 129) 271
(65, 11) 205
(122, 63) 286
(157, 23) 309
(108, 126) 349
(71, 138) 75
(94, 57) 208
(131, 49) 169
(13, 13) 0
(143, 36) 351
(121, 110) 243
(84, 102) 359
(107, 79) 379
(70, 81) 162
(93, 144) 411
(40, 4) 155
(3, 152) 156
(12, 90) 449
(164, 109) 420
(97, 70) 53
(83, 23) 166
(106, 156) 315
(69, 40) 197
(126, 42) 561
(163, 60) 272
(96, 9) 221
(59, 127) 429
(82, 52) 289
(45, 64) 476
(1, 58) 434
(160, 148) 157
(125, 99) 162
(72, 113) 232
(58, 44) 518
(156, 142) 495
(81, 133) 133
(44, 15) 229
(7, 149) 278
(0, 109) 191
(152, 88) 307
(101, 91) 435
(87, 24) 442
(114, 41) 182
(167, 49) 91
(100, 20) 244
(63, 96) 463
(33, 53) 190
(56, 146) 303
(19, 6) 283
(5, 39) 378
(113, 112) 205
(76, 124) 314
(136, 162) 90
(62, 59) 26
(4, 112) 48
(132, 140) 337
(156, 91) 124
(89, 104) 277
(75, 13) 174
(47, 163) 274
(156, 26) 383
(118, 28) 87
(155, 2) 493
(88, 95) 373
(51, 85) 346
(37, 42) 350
(60, 157) 462
(23, 11) 147
(168, 38) 161
(117, 77) 447
(64, 119) 271
(50, 54) 158
(144, 78) 485
(93, 101) 71
(130, 17) 44
(79, 54) 105
(120, 44) 256
(83, 160) 298
(106, 3) 276
(159, 31) 45
(92, 82) 468
(55, 94) 208
(25, 31) 109
(48, 136) 234
(11, 28) 120
(96, 132) 151
(149, 134) 33
(165, 138) 252
(105, 90) 265
(68, 106) 186
(54, 13) 333
(145, 152) 321
(162, 98) 186
(111, 69) 232
(148, 49) 92
(81, 114) 21
(134, 4) 225
(67, 35) 107
(124, 39) 71
(161, 43) 238
(110, 118) 316
(57, 106) 282
(80, 69) 259
(43, 75) 356
(29, 20) 166
(15, 33) 56
(100, 159) 115
(137, 147) 22
(123, 86) 102
(86, 94) 413
(109, 87) 532
(56, 29) 68
(19, 147) 48
(42, 16) 260
(14, 154) 153
(131, 135) 14
(166, 113) 360
(99, 46) 282
(62, 166) 429
(122, 149) 258
(85, 15) 233
(32, 117) 104
(71, 44) 303
(165, 38) 340
(27, 138) 131
(112, 50) 352
(75, 134) 122
(98, 125) 158
(61, 103) 102
(145, 12) 257
(47, 52) 402
(17, 1) 203
(3, 50) 336
(155, 159) 417
(141, 96) 275
(127, 75) 278
(74, 69) 125
(60, 16) 309
(23, 156) 294
(2, 153) 154
(168, 145) 348
(154, 76) 358
(103, 35) 191
(140, 47) 62
(126, 128) 0
(73, 20) 214
(36, 104) 183
(31, 151) 90
(116, 13) 126
(153, 61) 292
(102, 104) 230
(49, 124) 205
(35, 33) 64
(7, 63) 507
(159, 128) 423
(164, 143) 495
(92, 165) 398
(129, 85) 219
(115, 124) 172
(78, 112) 459
(48, 3) 389
(11, 137) 165
(144, 153) 278
(6, 140) 522
(158, 91) 144
(91, 20) 442
(54, 152) 239
(114, 143) 335
(77, 25) 485
(24, 91) 442
(104, 24) 287
(157, 50) 112
(90, 87) 22
(53, 65) 289
(76, 166) 108
(39, 50) 249
(147, 117) 162
(133, 74) 113
(119, 113) 119
(66, 127) 352
(89, 134) 309
(52, 62) 477
(160, 87) 406
(146, 86) 586
(95, 9) 471
(42, 135) 290
(65, 46) 376
(28, 86) 402
(122, 24) 249
(108, 27) 151
(71, 161) 150
(144, 13) 244
(94, 66) 143
(41, 86) 158
(64, 145) 555
(27, 7) 417
(151, 126) 329
(121, 81) 120
(84, 67) 260
(107, 98) 220
(70, 106) 174
(93, 139) 148
(40, 41) 34
(164, 74) 284
(97, 57) 200
(150, 45) 212
(83, 122) 363
(46, 114) 258
(69, 51) 142
(16, 65) 163
(126, 15) 345
(163, 3) 120
(96, 110) 186
(59, 82) 585
(82, 81) 358
(45, 91) 576
(68, 140) 365
(31, 24) 153
(116, 144) 366
(139, 107) 162
(125, 94) 311
(72, 86) 308
(58, 9) 538
(81, 152) 119
(44, 36) 280
(152, 125) 165
(101, 38) 216
(138, 48) 236
(87, 119) 548
(34, 97) 92
(20, 60) 422
(114, 2) 155
(167, 12) 366
(100, 113) 101
(63, 79) 538
(33, 40) 165
(104, 131) 154
(143, 84) 151
(113, 75) 94
(76, 89) 215
(62, 28) 195
(156, 112) 442
(135, 136) 7
(89, 19) 324
(142, 7) 514
(75, 96) 240
(38, 116) 204
(8, 39) 343
(47, 142) 29
(153, 19) 27
(118, 49) 366
(155, 57) 479
(88, 68) 247
(51, 120) 436
(37, 53) 137
(108, 142) 453
(168, 75) 85
(131, 65) 158
(117, 104) 135
(64, 108) 67
(50, 19) 191
(22, 149) 96
(144, 99) 306
(93, 0) 110
(130, 10) 196
(79, 93) 392
(26, 75) 110
(12, 42) 197
(35, 155) 317
(120, 17) 171
(83, 135) 239
(106, 44) 387
(159, 58) 281
(92, 79) 464
(55, 117) 175
(25, 2) 184
(163, 140) 335
(149, 97) 49
(135, 82) 284
(105, 125) 325
(68, 119) 290
(54, 38) 288
(10, 136) 182
(162, 95) 129
(111, 32) 147
(58, 156) 461
(81, 21) 173
(134, 25) 195
(67, 70) 46
(30, 94) 129
(0, 29) 40
(39, 148) 175
(138, 167) 256
(124, 28) 255
(87, 136) 351
(110, 91) 466
(57, 77) 474
(80, 90) 219
(43, 110) 140
(29, 15) 56
(167, 129) 243
(137, 118) 244
(123, 77) 370
(86, 51) 379
(33, 165) 277
(109, 114) 171
(56, 2) 133
(19, 118) 240
(42, 61) 502
(54, 26) 365
(166, 74) 277
(99, 53) 68
(62, 139) 307
(85, 106) 402
(32, 106) 117
(71, 75) 102
(18, 85) 232
(4, 0) 228
(27, 161) 77
(152, 14) 177
(142, 146) 534
(112, 23) 148
(75, 157) 299
(98, 86) 241
(61, 66) 41
(84, 165) 336
(47, 19) 272
(17, 36) 96
(141, 123) 114
(127, 86) 403
(74, 46) 319
(97, 135) 60
(60, 13) 351
(23, 123) 111
(154, 105) 186
(103, 62) 120
(50, 134) 170
(73, 127) 278
(36, 117) 192
(22, 32) 96
(130, 129) 28
(116, 42) 320
(79, 166) 77
(102, 77) 537
(49, 87) 179
(35, 4) 221
(120, 156) 472
(161, 158) 404
(129, 72) 97
(115, 99) 248
(78, 21) 337
(25, 143) 379
(101, 156) 385
(48, 24) 300
(11, 108) 253
(6, 161) 351
(158, 124) 314
(91, 11) 492
(128, 63) 498
(77, 116) 400
(24, 64) 355
(63, 161) 313
(10, 63) 376
(134, 148) 93
(104, 61) 106
(157, 45) 487
(90, 112) 516
(53, 108) 263
(76, 131) 340
(39, 9) 378
(124, 151) 68
(147, 88) 268
(133, 85) 219
(119, 108) 258
(66, 24) 355
(29, 132) 58
(52, 91) 268
(15, 81) 101
(143, 139) 304
(160, 76) 428
(146, 115) 259
(95, 20) 297
(42, 160) 301
(65, 65) 0
(28, 115) 83
(161, 34) 138
(51, 146) 487
(14, 10) 0
(122, 5) 554
(157, 0) 286
(108, 48) 287
(145, 58) 613
(94, 103) 121
(41, 121) 256
(4, 139) 225
(27, 58) 238
(112, 130) 199
(151, 85) 208
(84, 40) 124
(107, 121) 192
(70, 15) 79
(17, 145) 334
(93, 166) 317
(40, 78) 353
(3, 66) 341
(164, 87) 151
(97, 28) 234
(150, 6) 293
(83, 97) 201
(46, 87) 579
(69, 94) 215
(16, 102) 172
(55, 159) 126
(2, 9) 495
(126, 16) 376
(163, 102) 115
(96, 67) 104
(59, 73) 211
(82, 106) 445
(45, 118) 407
(31, 39) 118
(160, 155) 400
(139, 78) 303
(72, 59) 349
(58, 114) 265
(21, 110) 47
(44, 65) 374
(7, 79) 51
(152, 98) 91
(101, 1) 206
(138, 29) 63
(87, 82) 538
(34, 90) 272
(20, 25) 236
(43, 136) 273
(6, 28) 422
(91, 132) 346
(114, 31) 32
(167, 107) 308
(100, 94) 119
(63, 42) 551
(33, 3) 180
(104, 168) 157
(143, 115) 324
(76, 54) 120
(62, 97) 337
(9, 123) 381
(132, 155) 315
(156, 109) 442
(89, 54) 251
(142, 40) 168
(75, 71) 102
(38, 73) 238
(8, 12) 398
(95, 153) 224
(156, 1) 487
(118, 42) 416
(155, 92) 455
(88, 105) 239
(51, 31) 288
(37, 16) 104
(168, 80) 347
(131, 100) 215
(64, 1) 391
(50, 108) 213
(13, 120) 127
(22, 142) 226
(144, 120) 340
(93, 59) 188
(130, 39) 104
(79, 120) 515
(26, 116) 53
(12, 7) 420
(150, 157) 314
(140, 35) 328
(159, 65) 136
(92, 100) 155
(55, 16) 131
(25, 37) 195
(163, 147) 130
(149, 76) 311
(165, 131) 248
(135, 105) 141
(68, 28) 230
(54, 91) 268
(1, 77) 520
(145, 161) 305
(10, 149) 214
(162, 56) 54
(111, 15) 116
(148, 123) 243
(81, 40) 186
(134, 50) 170
(67, 109) 281
(30, 99) 183
(0, 50) 174
(138, 128) 332
(161, 97) 135
(57, 48) 396
(80, 127) 122
(43, 5) 518
(29, 42) 319
(167, 156) 28
(137, 89) 286
(123, 160) 240
(86, 20) 171
(33, 152) 69
(56, 103) 194
(19, 93) 124
(42, 70) 330
(5, 82) 422
(14, 160) 146
(131, 156) 268
(166, 47) 443
(99, 24) 159
(136, 110) 133
(85, 85) 0
(32, 79) 333
(71, 102) 270
(18, 110) 113
(4, 45) 133
(165, 126) 94
(61, 61) 0
(145, 21) 242
(84, 130) 240
(47, 126) 561
(17, 63) 306
(141, 86) 104
(74, 11) 170
(37, 133) 75
(60, 106) 165
(23, 86) 211
(117, 24) 213
(154, 18) 35
(103, 21) 276
(140, 97) 325
(73, 66) 144
(36, 82) 291
(59, 147) 314
(22, 5) 380
(153, 75) 130
(102, 166) 448
(49, 42) 433
(72, 149) 77
(35, 107) 150
(120, 129) 222
(164, 134) 246
(129, 99) 133
(115, 134) 114
(78, 62) 510
(48, 125) 318
(11, 67) 254
(34, 160) 121
(144, 160) 347
(105, 13) 235
(158, 1) 527
(91, 46) 579
(128, 84) 430
(77, 79) 14
(24, 101) 203
(63, 140) 613
(10, 24) 147
(111, 144) 244
(157, 72) 178
(90, 157) 103
(53, 23) 157
(0, 141) 287
(76, 152) 340
(39, 100) 214
(124, 140) 269
(147, 63) 331
(133, 112) 186
(119, 139) 245
(66, 53) 330
(52, 64) 424
(15, 124) 99
(123, 61) 439
(86, 163) 325
(109, 2) 33
(146, 12) 334
(95, 51) 373
(132, 79) 306
(65, 100) 177
(28, 104) 161
(14, 47) 180
(99, 133) 133
(145, 93) 425
(144, 20) 195
(94, 136) 159
(41, 28) 244
(4, 144) 195
(27, 81) 15
(112, 103) 330
(151, 48) 232
(84, 21) 139
(107, 156) 314
(70, 32) 84
(40, 83) 128
(3, 105) 282
(26, 138) 125
(127, 38) 357
(164, 60) 465
(150, 123) 143
(83, 68) 241
(46, 56) 219
(69, 121) 305
(16, 123) 181
(2, 34) 249
(154, 153) 6
(103, 142) 453
(163, 77) 423
(140, 32) 374
(59, 44) 509
(82, 135) 284
(45, 17) 253
(31, 66) 205
(116, 90) 369
(49, 167) 91
(72, 0) 112
(58, 95) 134
(21, 73) 193
(44, 94) 328
(7, 106) 361
(30, 153) 60
(115, 19) 82
(78, 133) 300
(138, 102) 218
(87, 73) 336
(34, 55) 235
(20, 6) 329
(6, 49) 103
(158, 140) 563
(167, 70) 193
(63, 49) 378
(33, 102) 188
(5, 136) 327
(104, 77) 385
(53, 156) 141
(76, 19) 356
(62, 74) 194
(9, 94) 451
(18, 148) 131
(119, 28) 87
(66, 136) 245
(135, 145) 341
(142, 77) 502
(75, 90) 316
(38, 34) 214
(8, 17) 323
(146, 131) 317
(153, 4) 192
(95, 164) 393
(155, 115) 409
(51, 2) 410
(37, 123) 239
(122, 117) 119
(108, 64) 67
(168, 117) 128
(41, 137) 173
(64, 38) 378
(50, 73) 191
(13, 83) 214
(121, 36) 281
(107, 9) 386
(70, 159) 160
(130, 64) 236
(79, 103) 379
(26, 17) 87
(12, 28) 148
(139, 35) 14
(159, 108) 180
(55, 15) 155
(25, 72) 270
(126, 96) 253
(96, 51) 159
(149, 55) 202
(45, 134) 244
(68, 57) 226
(54, 124) 199
(1, 96) 314
(125, 41) 64
(162, 21) 154
(148, 96) 147
(134, 87) 349
(67, 112) 281
(30, 4) 229
(0, 87) 347
(161, 68) 146
(110, 161) 118
(57, 27) 162
(20, 137) 143
(43, 24) 160
(29, 69) 114
(114, 111) 102
(100, 46) 277
(137, 60) 307
(123, 135) 185
(86, 9) 422
(56, 76) 401
(19, 64) 246
(42, 99) 310
(5, 125) 381
(128, 143) 574
(113, 62) 192
(166, 0) 240
(136, 115) 95
(32, 36) 89
(71, 125) 227
(18, 11) 104
(4, 74) 267
(152, 5) 329
(165, 89) 154
(61, 24) 371
(8, 156) 51
(47, 101) 316
(17, 82) 294
(118, 90) 466
(88, 25) 416
(141, 49) 408
(127, 152) 258
(74, 20) 204
(60, 71) 318
(23, 77) 327
(46, 150) 206
(117, 3) 170
(154, 63) 356
(140, 126) 592
(73, 165) 288
(36, 63) 349
(22, 126) 389
(153, 110) 98
(49, 13) 293
(12, 151) 114
(54, 145) 424
(35, 78) 313
(120, 102) 26
(161, 135) 89
(106, 89) 289
(92, 20) 297
(129, 6) 255
(78, 35) 313
(48, 82) 379
(11, 38) 136
(34, 157) 236
(105, 16) 162
(158, 42) 535
(128, 73) 345
(24, 10) 147
(10, 101) 147
(162, 168) 79
(111, 127) 384
(157, 99) 218
(90, 134) 333
(53, 50) 86
(0, 162) 79
(39, 67) 177
(124, 105) 238
(110, 44) 107
(57, 160) 154
(147, 158) 288
(80, 15) 356
(133, 27) 148
(119, 166) 462
(66, 46) 461
(52, 109) 367
(15, 27) 116
(38, 136) 148
(143, 128) 574
(123, 16) 181
(86, 132) 280
(109, 29) 208
(146, 41) 429
(132, 84) 230
(65, 159) 136
(28, 5) 487
(14, 80) 508
(99, 104) 297
(157, 9) 85
(145, 112) 186
(41, 39) 58
(27, 116) 39
(112, 124) 169
(98, 35) 89
(151, 47) 264
(40, 120) 221
(3, 12) 49
(141, 166) 408
(127, 13) 368
(74, 155) 348
(150, 92) 228
(46, 29) 284
(69, 132) 95
(16, 16) 0
(2, 95) 272
(117, 136) 140
(154, 130) 56
(103, 101) 155
(163, 80) 441
(36, 162) 144
(59, 3) 384
(82, 160) 342
(45, 44) 18
(31, 105) 133
(1, 142) 152
(160, 130) 99
(116, 71) 131
(102, 54) 458
(139, 56) 76
(21, 52) 246
(44, 123) 108
(7, 1) 518
(30, 162) 65
(129, 147) 31
(115, 54) 338
(152, 44) 227
(138, 67) 110
(34, 16) 104
(20, 99) 159
(6, 74) 297
(105, 157) 266
(158, 145) 563
(91, 94) 420
(167, 93) 323
(24, 149) 138
(63, 28) 221
(33, 89) 306
(5, 147) 297
(104, 82) 452
(90, 13) 450
(53, 135) 150
(9, 33) 353
(133, 128) 319
(132, 146) 333
(119, 59) 285
(66, 165) 374
(142, 118) 433
(38, 7) 401
(160, 22) 96
