General parameters 

40 155 720 750


Customer schedules 

0 0	0 [0,720]	
1 37	1 [0,126]	2 [138,243]	3 [253,585]	4 [590,720]	
2 54	5 [0,720]	
3 72	6 [0,421]	7 [433,602]	8 [620,622]	9 [633,720]	
4 46	10 [0,161]	11 [183,223]	12 [245,493]	13 [521,720]	
5 42	14 [0,219]	15 [264,457]	16 [483,506]	17 [538,639]	18 [647,720]	
6 24	19 [0,720]	
7 59	20 [0,102]	21 [105,344]	22 [385,408]	23 [448,720]	
8 45	24 [0,322]	25 [327,418]	26 [439,443]	27 [445,534]	28 [560,720]	
9 35	29 [0,30]	30 [41,202]	31 [233,563]	32 [593,612]	33 [623,720]	
10 70	34 [0,20]	35 [33,218]	36 [257,448]	37 [478,720]	
11 77	38 [0,94]	39 [126,147]	40 [192,338]	41 [362,720]	
12 47	42 [0,222]	43 [255,319]	44 [363,533]	45 [545,579]	46 [593,600]	47 [622,720]	
13 54	48 [0,5]	49 [11,255]	50 [261,720]	
14 39	51 [0,24]	52 [28,277]	53 [313,343]	54 [408,448]	55 [481,510]	56 [510,720]	
15 32	57 [0,265]	58 [302,378]	59 [447,458]	60 [501,548]	61 [554,720]	
16 23	62 [0,720]	
17 52	63 [0,5]	64 [48,75]	65 [80,122]	66 [163,720]	
18 60	67 [0,45]	68 [99,195]	69 [249,720]	
19 49	70 [0,33]	71 [89,474]	72 [518,621]	73 [635,720]	
20 19	74 [0,44]	75 [62,157]	76 [187,230]	77 [250,495]	78 [532,611]	79 [646,720]	
21 48	80 [0,13]	81 [75,219]	82 [281,720]	
22 49	83 [0,307]	84 [333,335]	85 [380,465]	86 [486,720]	
23 59	87 [0,37]	88 [48,311]	89 [339,442]	90 [458,509]	91 [540,566]	92 [576,720]	
24 73	93 [0,104]	94 [139,144]	95 [177,203]	96 [229,291]	97 [305,720]	
25 70	98 [0,720]	
26 57	99 [0,121]	100 [132,153]	101 [183,260]	102 [304,304]	103 [354,538]	104 [562,720]	
27 44	105 [0,720]	
28 64	106 [0,10]	107 [26,37]	108 [45,197]	109 [218,246]	110 [255,434]	111 [440,720]	
29 49	112 [0,155]	113 [172,208]	114 [222,321]	115 [332,347]	116 [375,405]	117 [436,720]	
30 45	118 [0,61]	119 [64,99]	120 [116,162]	121 [182,495]	122 [521,543]	123 [569,720]	
31 66	124 [0,720]	
32 31	125 [0,3]	126 [20,50]	127 [75,135]	128 [164,275]	129 [308,313]	130 [316,720]	
33 73	131 [0,83]	132 [156,289]	133 [362,720]	
34 68	134 [0,720]	
35 36	135 [0,29]	136 [76,175]	137 [274,279]	138 [335,720]	
36 60	139 [0,720]	
37 50	140 [0,3]	141 [76,148]	142 [221,720]	
38 40	143 [0,142]	144 [150,161]	145 [169,720]	
39 29	146 [0,25]	147 [61,264]	148 [300,720]	
40 56	149 [0,68]	150 [82,197]	151 [217,270]	152 [281,465]	153 [487,720]	
41 0	154 [0,720]	


Location coordinates

0 	 0.0 0.0
82 	 -20.3506912469 138.958879549
83 	 14.7795302798 -32.1281442739
84 	 13.430508986 -19.1831493033
85 	 22.0093452915 -39.7944129746
86 	 14.7795302798 -32.1281442739
87 	 70.4619876894 18.6235639793
88 	 74.9522705176 21.5863362614
89 	 62.1663197225 16.4700128395
90 	 60.9146549321 24.2660770106
91 	 72.4514234891 14.1800669307
92 	 70.4619876894 18.6235639793
93 	 85.8566456502 58.1288908003
94 	 82.4908119466 75.0868420346
95 	 92.9658037745 62.4401050019
96 	 86.3067121542 51.006508176
97 	 85.8566456502 58.1288908003
98 	 53.3656023889 16.1481242379
99 	 102.476154748 34.4883079722
100 	 100.448782671 29.5909446529
101 	 113.361155201 37.2420548206
102 	 93.2798624249 46.0465678509
103 	 101.070526457 22.4299716039
104 	 102.476154748 34.4883079722
105 	 -7.98810800886 -11.3063595681
106 	 -62.2126305641 58.5949186339
107 	 -54.1045521488 57.8584691331
108 	 -50.3321945041 56.7669727567
109 	 -60.8242145243 57.2625323129
110 	 -65.3224320369 57.822104078
111 	 -62.2126305641 58.5949186339
112 	 37.3513013205 -151.117791448
113 	 30.512946807 -155.983814905
114 	 34.5988099144 -150.210507711
115 	 40.284122842 -150.127455888
116 	 42.0359023862 -136.225701239
117 	 37.3513013205 -151.117791448
118 	 24.7246846458 29.6649606705
119 	 25.5191743565 30.8033777251
120 	 31.1156438409 37.0215934387
121 	 24.7877067796 29.4935863299
122 	 23.6542182735 42.3798376339
123 	 24.7246846458 29.6649606705
124 	 -12.3916112116 -15.1035111858
125 	 36.7418731544 -50.995492458
126 	 29.1973651007 -55.2883479234
127 	 39.2425333055 -62.4564680361
128 	 51.0469457863 -54.2696353338
129 	 35.2876419962 -50.1338672658
130 	 36.7418731544 -50.995492458
131 	 66.5591851824 91.5222234562
132 	 73.7023501211 55.7680411658
133 	 66.5591851824 91.5222234562
134 	 17.9670832985 -34.6657583424
135 	 32.4339705767 -24.0511493242
136 	 22.1364050733 -45.2430085656
137 	 29.5937292669 3.7179779379
138 	 32.4339705767 -24.0511493242
139 	 156.775229848 -85.3269470735
140 	 -26.5077501938 53.0700273089
141 	 8.92499358963 60.7802184783
142 	 -26.5077501938 53.0700273089
143 	 42.690731851 -17.106348943
144 	 38.6639414503 -16.3834477928
145 	 42.690731851 -17.106348943
146 	 91.0056090806 43.6168866295
147 	 89.006774201 61.3432817795
148 	 91.0056090806 43.6168866295
149 	 -4.78662632105 10.4521655706
150 	 -5.3577175687 17.2455478591
151 	 3.92919622159 21.1104596798
152 	 4.8343045235 15.4530277822
153 	 -4.78662632105 10.4521655706
154 	 0.0 0.0


Travel time matrix 

(104, 115) 390
(67, 137) 363
(90, 42) 337
(143, 36) 380
(9, 0) 274
(119, 90) 72
(66, 66) 0
(52, 17) 223
(15, 143) 169
(143, 146) 155
(8, 87) 414
(95, 98) 122
(118, 129) 160
(65, 11) 208
(122, 63) 119
(108, 126) 275
(71, 138) 160
(94, 57) 206
(131, 49) 281
(13, 13) 0
(121, 110) 189
(84, 102) 206
(107, 79) 162
(70, 81) 603
(93, 144) 176
(40, 4) 118
(3, 152) 278
(12, 90) 155
(97, 70) 383
(83, 23) 292
(69, 40) 63
(126, 42) 208
(96, 9) 437
(59, 127) 147
(82, 52) 619
(45, 64) 332
(1, 58) 301
(125, 99) 216
(72, 113) 68
(58, 44) 330
(81, 133) 240
(44, 15) 112
(7, 149) 250
(0, 109) 167
(152, 88) 141
(101, 91) 94
(87, 24) 281
(114, 41) 429
(100, 20) 81
(63, 96) 208
(33, 53) 357
(56, 146) 485
(19, 6) 82
(5, 39) 540
(113, 112) 17
(76, 124) 279
(62, 59) 302
(4, 112) 336
(132, 140) 200
(89, 104) 88
(75, 13) 109
(118, 28) 187
(88, 95) 89
(51, 85) 276
(37, 42) 357
(23, 11) 236
(117, 77) 551
(64, 119) 127
(50, 54) 674
(144, 78) 324
(93, 101) 69
(130, 17) 107
(79, 54) 610
(120, 44) 377
(106, 3) 263
(92, 82) 301
(55, 94) 533
(25, 31) 146
(48, 136) 425
(11, 28) 178
(96, 132) 27
(149, 134) 101
(105, 90) 155
(68, 106) 158
(54, 13) 530
(145, 152) 100
(111, 69) 206
(148, 49) 371
(81, 114) 650
(134, 4) 259
(67, 35) 305
(124, 39) 240
(110, 118) 189
(57, 106) 166
(80, 69) 372
(43, 75) 567
(29, 20) 283
(15, 33) 286
(137, 147) 166
(123, 86) 125
(86, 94) 254
(109, 87) 274
(56, 29) 381
(19, 147) 386
(42, 16) 112
(14, 154) 235
(41, 5) 529
(99, 46) 373
(136, 36) 313
(122, 149) 86
(85, 15) 164
(32, 117) 361
(71, 44) 107
(27, 138) 261
(112, 50) 634
(75, 134) 326
(98, 125) 138
(61, 103) 196
(145, 12) 222
(47, 52) 222
(17, 1) 346
(3, 50) 442
(141, 96) 156
(127, 75) 386
(74, 69) 373
(60, 16) 244
(2, 153) 266
(154, 76) 250
(103, 35) 484
(140, 47) 450
(126, 128) 44
(73, 20) 413
(36, 104) 537
(31, 151) 25
(116, 13) 431
(153, 61) 18
(102, 104) 30
(49, 124) 343
(35, 33) 343
(7, 63) 281
(129, 85) 34
(115, 124) 290
(78, 112) 588
(48, 3) 442
(11, 137) 161
(144, 153) 102
(6, 140) 212
(91, 20) 144
(54, 152) 398
(114, 143) 267
(77, 25) 190
(24, 91) 287
(104, 24) 338
(90, 87) 22
(53, 65) 284
(39, 50) 401
(147, 117) 437
(133, 74) 156
(119, 113) 373
(66, 127) 119
(89, 134) 135
(52, 62) 373
(146, 86) 215
(95, 9) 452
(42, 135) 259
(65, 46) 347
(28, 86) 235
(122, 24) 180
(108, 27) 58
(145, 39) 349
(144, 13) 192
(94, 66) 236
(41, 86) 305
(64, 145) 118
(27, 7) 104
(151, 126) 161
(121, 81) 297
(84, 67) 334
(107, 98) 230
(70, 106) 416
(93, 139) 320
(40, 41) 24
(97, 57) 191
(150, 45) 378
(83, 122) 150
(46, 114) 113
(69, 51) 436
(16, 65) 232
(126, 15) 134
(96, 110) 303
(59, 82) 292
(82, 81) 62
(45, 91) 328
(68, 140) 224
(31, 24) 141
(116, 144) 240
(139, 107) 510
(125, 94) 268
(72, 86) 188
(58, 9) 314
(81, 152) 314
(44, 36) 370
(152, 125) 147
(101, 38) 515
(138, 48) 395
(87, 119) 93
(34, 97) 516
(20, 60) 272
(114, 2) 341
(100, 113) 396
(63, 79) 273
(33, 40) 302
(104, 131) 135
(143, 84) 59
(113, 75) 570
(76, 89) 262
(62, 28) 259
(45, 10) 470
(89, 19) 321
(142, 7) 206
(75, 96) 227
(38, 116) 425
(8, 39) 144
(47, 142) 450
(153, 19) 187
(118, 49) 295
(88, 68) 421
(51, 120) 427
(37, 53) 131
(108, 142) 48
(131, 65) 269
(117, 104) 393
(64, 108) 163
(50, 19) 284
(22, 149) 325
(144, 99) 163
(93, 0) 207
(130, 10) 260
(79, 93) 222
(26, 75) 226
(12, 42) 486
(120, 17) 277
(83, 135) 39
(106, 44) 497
(92, 79) 256
(55, 117) 129
(25, 2) 255
(149, 97) 205
(135, 82) 342
(105, 125) 119
(68, 119) 322
(54, 38) 405
(10, 136) 248
(111, 32) 127
(148, 30) 205
(81, 21) 387
(134, 25) 246
(67, 70) 456
(30, 94) 211
(0, 29) 42
(39, 148) 471
(124, 28) 173
(87, 136) 160
(110, 91) 289
(57, 77) 226
(80, 90) 281
(43, 110) 514
(29, 15) 286
(137, 118) 52
(123, 77) 191
(86, 51) 286
(109, 114) 457
(56, 2) 274
(19, 118) 247
(42, 61) 343
(54, 26) 475
(99, 53) 467
(62, 139) 631
(85, 106) 259
(32, 106) 127
(71, 75) 468
(18, 85) 145
(4, 0) 253
(152, 14) 257
(142, 146) 236
(112, 23) 453
(98, 86) 124
(61, 66) 45
(47, 19) 483
(17, 36) 342
(141, 123) 70
(127, 86) 78
(74, 46) 581
(97, 135) 196
(60, 13) 143
(23, 123) 221
(154, 105) 28
(103, 62) 528
(50, 134) 402
(73, 127) 128
(36, 117) 285
(22, 32) 325
(130, 129) 3
(116, 42) 88
(153, 32) 28
(102, 77) 243
(49, 87) 371
(35, 4) 136
(129, 72) 146
(115, 99) 390
(78, 21) 322
(25, 143) 263
(48, 24) 196
(11, 108) 147
(91, 11) 177
(128, 63) 123
(77, 116) 523
(24, 64) 172
(10, 63) 191
(134, 148) 214
(104, 61) 204
(90, 112) 353
(53, 108) 427
(76, 131) 170
(39, 9) 150
(124, 151) 79
(147, 88) 84
(133, 85) 277
(119, 108) 160
(66, 24) 195
(29, 132) 172
(52, 91) 415
(15, 81) 563
(143, 139) 266
(146, 115) 401
(95, 20) 80
(132, 34) 496
(65, 65) 0
(28, 115) 459
(51, 146) 485
(14, 10) 361
(122, 5) 242
(108, 48) 189
(145, 58) 67
(94, 103) 111
(41, 121) 340
(4, 139) 531
(27, 58) 212
(112, 130) 200
(151, 85) 127
(84, 40) 326
(107, 121) 167
(70, 15) 131
(17, 145) 166
(40, 78) 437
(3, 66) 249
(97, 28) 304
(150, 6) 256
(83, 97) 230
(46, 87) 343
(69, 94) 488
(16, 102) 270
(2, 9) 212
(126, 16) 111
(96, 67) 484
(59, 73) 254
(82, 106) 181
(45, 118) 377
(31, 39) 300
(139, 78) 555
(72, 59) 252
(58, 114) 321
(21, 110) 393
(44, 65) 323
(7, 79) 302
(152, 98) 97
(101, 1) 488
(138, 29) 116
(87, 82) 301
(34, 90) 433
(20, 25) 401
(43, 136) 244
(6, 28) 135
(91, 132) 83
(114, 31) 372
(100, 94) 98
(63, 42) 303
(33, 3) 268
(143, 115) 266
(76, 54) 614
(62, 97) 520
(9, 123) 313
(89, 54) 426
(142, 40) 291
(75, 71) 468
(38, 73) 400
(8, 12) 341
(95, 153) 221
(118, 42) 365
(88, 105) 178
(51, 31) 409
(37, 16) 344
(131, 100) 141
(64, 1) 208
(50, 108) 189
(13, 120) 84
(22, 142) 349
(144, 120) 108
(93, 59) 228
(130, 39) 336
(79, 120) 185
(26, 116) 436
(12, 7) 325
(92, 100) 64
(55, 16) 256
(25, 37) 366
(149, 76) 229
(135, 105) 85
(68, 28) 148
(54, 91) 430
(1, 77) 431
(10, 149) 151
(111, 15) 420
(148, 123) 135
(81, 40) 461
(134, 50) 402
(67, 109) 208
(30, 99) 225
(0, 50) 324
(138, 128) 71
(57, 48) 312
(80, 127) 420
(43, 5) 602
(29, 42) 372
(137, 89) 70
(86, 20) 292
(33, 152) 22
(56, 103) 458
(19, 93) 378
(42, 70) 109
(5, 82) 156
(99, 24) 338
(136, 110) 270
(85, 85) 0
(32, 79) 198
(71, 102) 311
(18, 110) 406
(4, 45) 419
(61, 61) 0
(145, 21) 228
(84, 130) 79
(47, 126) 208
(17, 63) 203
(141, 86) 186
(74, 11) 89
(37, 133) 543
(60, 106) 162
(23, 86) 292
(117, 24) 458
(154, 18) 235
(103, 21) 88
(140, 97) 225
(73, 66) 232
(36, 82) 577
(59, 147) 237
(22, 5) 259
(153, 75) 235
(49, 42) 653
(72, 149) 281
(35, 107) 383
(120, 129) 174
(129, 99) 216
(115, 134) 235
(78, 62) 469
(48, 125) 447
(11, 67) 372
(105, 13) 194
(91, 46) 334
(128, 84) 103
(77, 79) 6
(24, 101) 360
(63, 140) 148
(10, 24) 193
(111, 144) 251
(53, 23) 535
(0, 141) 123
(76, 152) 220
(39, 100) 480
(124, 140) 139
(147, 63) 226
(133, 112) 488
(119, 139) 351
(66, 53) 294
(52, 64) 307
(15, 124) 248
(123, 61) 59
(109, 2) 268
(146, 12) 165
(95, 51) 519
(132, 79) 206
(65, 100) 248
(28, 104) 338
(14, 47) 98
(99, 133) 135
(145, 93) 173
(144, 20) 235
(94, 136) 269
(41, 28) 208
(4, 144) 310
(27, 81) 268
(112, 103) 370
(151, 48) 289
(84, 21) 278
(70, 32) 312
(40, 83) 329
(3, 105) 228
(26, 138) 259
(127, 38) 362
(150, 123) 65
(83, 68) 324
(46, 56) 233
(69, 121) 355
(16, 123) 255
(2, 34) 132
(154, 153) 23
(103, 142) 262
(59, 44) 329
(82, 135) 342
(45, 17) 112
(31, 66) 94
(116, 90) 323
(139, 37) 506
(72, 0) 258
(58, 95) 176
(21, 73) 412
(44, 94) 440
(7, 106) 139
(30, 153) 28
(115, 19) 430
(78, 133) 174
(138, 102) 185
(87, 73) 299
(34, 55) 159
(20, 6) 529
(6, 49) 263
(63, 49) 352
(33, 102) 203
(5, 136) 414
(104, 77) 272
(143, 30) 132
(76, 19) 279
(62, 74) 442
(9, 94) 434
(18, 148) 286
(119, 28) 188
(66, 136) 72
(135, 145) 25
(142, 77) 145
(75, 90) 237
(38, 34) 231
(8, 17) 478
(146, 131) 108
(153, 4) 257
(51, 2) 274
(37, 123) 394
(122, 117) 387
(108, 64) 163
(41, 137) 338
(64, 38) 242
(50, 73) 585
(13, 83) 223
(121, 36) 422
(107, 9) 160
(144, 29) 114
(130, 64) 126
(79, 103) 291
(26, 17) 400
(12, 28) 197
(55, 15) 275
(25, 72) 413
(126, 96) 241
(96, 51) 493
(149, 55) 362
(45, 134) 265
(68, 57) 282
(54, 124) 335
(1, 96) 453
(125, 41) 353
(148, 96) 18
(134, 87) 150
(67, 112) 493
(30, 4) 266
(0, 87) 146
(57, 27) 179
(20, 137) 229
(43, 24) 508
(29, 69) 295
(114, 111) 460
(100, 46) 363
(137, 60) 54
(123, 135) 108
(86, 9) 325
(56, 76) 589
(19, 64) 175
(42, 99) 356
(5, 125) 422
(128, 143) 76
(113, 62) 438
(136, 115) 213
(32, 36) 374
(71, 125) 105
(18, 11) 375
(4, 74) 430
(152, 5) 305
(61, 24) 166
(47, 101) 364
(17, 82) 501
(118, 90) 73
(88, 25) 293
(141, 49) 226
(127, 152) 170
(74, 20) 306
(60, 71) 245
(23, 77) 301
(46, 150) 389
(117, 3) 340
(154, 63) 29
(140, 126) 243
(36, 63) 329
(22, 126) 341
(153, 110) 154
(49, 13) 227
(12, 151) 149
(54, 145) 350
(35, 78) 565
(120, 102) 126
(106, 89) 262
(92, 20) 143
(129, 6) 378
(78, 35) 565
(48, 82) 81
(11, 38) 376
(105, 16) 224
(128, 73) 148
(24, 10) 193
(10, 101) 191
(111, 127) 316
(90, 134) 146
(53, 50) 616
(39, 67) 97
(124, 105) 12
(110, 44) 499
(147, 34) 525
(80, 15) 504
(133, 27) 301
(66, 46) 325
(52, 109) 462
(15, 27) 426
(38, 136) 323
(143, 128) 76
(123, 16) 255
(86, 132) 212
(109, 29) 134
(146, 41) 475
(132, 84) 192
(28, 5) 322
(14, 80) 503
(99, 104) 0
(145, 112) 268
(41, 39) 32
(27, 116) 436
(112, 124) 290
(98, 35) 406
(151, 47) 365
(40, 120) 381
(3, 12) 412
(127, 13) 283
(150, 92) 152
(46, 29) 394
(69, 132) 461
(16, 16) 0
(2, 95) 487
(117, 136) 214
(154, 130) 126
(103, 101) 38
(59, 3) 232
(45, 44) 12
(31, 105) 91
(1, 142) 289
(116, 71) 68
(102, 54) 505
(139, 56) 399
(21, 52) 546
(44, 123) 366
(7, 1) 204
(129, 147) 247
(115, 54) 127
(152, 44) 354
(138, 67) 373
(34, 16) 344
(20, 99) 72
(6, 74) 304
(91, 94) 123
(24, 149) 149
(63, 28) 195
(33, 89) 134
(5, 147) 207
(104, 82) 322
(90, 13) 128
(53, 135) 294
(9, 33) 256
(133, 128) 293
(132, 146) 42
(119, 59) 101
(142, 118) 113
(38, 7) 114
(8, 118) 322
(109, 146) 305
(95, 67) 502
(65, 20) 327
(28, 152) 160
(51, 41) 372
(37, 70) 252
(122, 94) 135
(108, 93) 272
(94, 24) 300
(131, 46) 489
(13, 46) 478
(121, 15) 268
(107, 44) 486
(144, 50) 387
(130, 125) 0
(26, 58) 211
(12, 121) 126
(97, 103) 78
(83, 52) 287
(69, 9) 75
(16, 139) 165
(55, 42) 226
(25, 115) 461
(42, 140) 450
(126, 69) 383
(96, 40) 494
(149, 18) 258
(82, 23) 349
(135, 35) 319
(1, 27) 234
(125, 4) 291
(148, 77) 243
(134, 104) 218
(30, 41) 271
(0, 76) 250
(101, 124) 272
(87, 57) 134
(110, 138) 255
(43, 63) 315
(29, 96) 192
(114, 72) 55
(100, 11) 198
(137, 7) 320
(151, 147) 188
(19, 39) 121
(5, 24) 322
(131, 149) 216
(113, 17) 132
(76, 99) 291
(136, 88) 170
(32, 25) 132
(18, 36) 350
(4, 87) 395
(89, 73) 291
(75, 42) 564
(98, 137) 54
(145, 30) 132
(47, 64) 323
(17, 117) 117
(118, 127) 185
(88, 62) 477
(141, 12) 71
(23, 40) 585
(117, 46) 108
(64, 86) 69
(140, 91) 213
(73, 136) 164
(36, 4) 141
(22, 83) 332
(121, 148) 135
(93, 70) 383
(79, 23) 306
(35, 85) 283
(131, 9) 410
(21, 138) 253
(120, 75) 189
(106, 98) 246
(92, 49) 371
(129, 57) 133
(11, 61) 153
(105, 59) 10
(68, 73) 459
(128, 110) 323
(77, 133) 150
(24, 47) 494
(10, 78) 139
(125, 153) 148
(111, 90) 256
(81, 83) 411
(67, 0) 304
(39, 94) 481
(124, 70) 241
(110, 17) 402
(57, 139) 359
(80, 36) 577
(133, 38) 467
(52, 138) 313
(15, 6) 506
(140, 131) 201
(137, 140) 149
(123, 119) 3
(86, 121) 125
(109, 56) 460
(56, 60) 366
(132, 113) 432
(28, 34) 367
(14, 117) 122
(113, 142) 433
(99, 79) 277
(85, 32) 141
(32, 148) 204
(71, 13) 365
(144, 27) 264
(27, 107) 51
(13, 148) 145
(112, 81) 653
(98, 28) 249
(61, 136) 113
(3, 19) 159
(88, 137) 98
(141, 129) 228
(127, 104) 231
(74, 100) 281
(60, 55) 366
(46, 6) 586
(16, 53) 254
(2, 120) 355
(103, 64) 248
(73, 53) 145
(36, 143) 380
(31, 116) 348
(116, 108) 428
(79, 152) 214
(102, 11) 169
(139, 31) 390
(21, 31) 262
(44, 144) 270
(7, 28) 129
(92, 132) 75
(115, 93) 426
(78, 83) 346
(48, 34) 563
(34, 13) 479
(20, 72) 401
(6, 111) 144
(91, 117) 338
(77, 58) 229
(104, 119) 154
(67, 141) 339
(90, 54) 440
(143, 32) 132
(9, 4) 215
(49, 6) 263
(119, 86) 128
(66, 94) 236
(52, 29) 383
(15, 139) 139
(38, 24) 208
(8, 91) 419
(95, 110) 316
(118, 133) 149
(65, 15) 254
(122, 59) 117
(108, 122) 151
(71, 134) 149
(94, 61) 206
(131, 53) 533
(13, 9) 328
(121, 114) 360
(84, 98) 107
(107, 67) 220
(70, 85) 175
(40, 8) 122
(26, 39) 198
(12, 86) 250
(97, 90) 84
(83, 27) 242
(106, 152) 159
(69, 20) 576
(135, 10) 206
(126, 46) 229
(96, 13) 130
(59, 115) 303
(82, 48) 81
(135, 62) 377
(1, 62) 109
(125, 127) 23
(72, 117) 56
(58, 40) 350
(44, 11) 474
(7, 145) 355
(30, 50) 274
(0, 97) 207
(152, 92) 131
