General parameters 

60 226 720 750


Customer schedules 

0 0	0 [0,720]	
1 34	1 [0,48]	2 [142,187]	3 [315,345]	4 [413,533]	5 [629,720]	
2 40	6 [0,4]	7 [121,232]	8 [364,436]	9 [551,583]	10 [671,720]	
3 39	11 [0,720]	
4 51	12 [0,15]	13 [76,87]	14 [255,269]	15 [430,445]	16 [593,608]	17 [712,720]	
5 62	18 [0,229]	19 [379,503]	20 [584,605]	21 [685,720]	
6 81	22 [0,7]	23 [81,180]	24 [220,249]	25 [307,316]	26 [441,550]	27 [617,720]	
7 46	28 [0,76]	29 [368,393]	30 [685,720]	
8 43	31 [0,15]	32 [121,162]	33 [343,359]	34 [520,525]	35 [589,634]	36 [706,720]	
9 57	37 [0,720]	
10 54	38 [0,92]	39 [220,260]	40 [389,443]	41 [478,720]	
11 56	42 [0,0]	43 [265,399]	44 [664,720]	
12 20	45 [0,169]	46 [221,428]	47 [480,720]	
13 66	48 [0,9]	49 [64,110]	50 [168,261]	51 [308,384]	52 [434,437]	53 [444,720]	
14 26	54 [0,39]	55 [149,233]	56 [370,469]	57 [592,720]	
15 69	58 [0,11]	59 [22,190]	60 [284,293]	61 [370,377]	62 [405,720]	
16 46	63 [0,7]	64 [7,102]	65 [208,277]	66 [369,435]	67 [502,525]	68 [578,720]	
17 36	69 [0,0]	70 [120,122]	71 [266,275]	72 [520,552]	73 [641,651]	74 [684,720]	
18 30	75 [0,117]	76 [173,366]	77 [474,493]	78 [635,639]	79 [639,720]	
19 41	80 [0,94]	81 [99,604]	82 [609,720]	
20 60	83 [0,23]	84 [81,228]	85 [292,382]	86 [526,545]	87 [689,720]	
21 44	88 [0,1]	89 [229,247]	90 [369,467]	91 [573,720]	
22 56	92 [0,13]	93 [13,150]	94 [163,165]	95 [281,330]	96 [477,543]	97 [576,720]	
23 65	98 [0,1]	99 [334,351]	100 [684,720]	
24 36	101 [0,62]	102 [69,99]	103 [199,241]	104 [402,430]	105 [557,567]	106 [619,720]	
25 72	107 [0,720]	
26 47	108 [0,10]	109 [168,175]	110 [296,425]	111 [505,640]	112 [682,720]	
27 52	113 [0,720]	
28 27	114 [0,15]	115 [73,157]	116 [218,247]	117 [329,426]	118 [562,609]	119 [687,720]	
29 13	120 [0,57]	121 [92,429]	122 [482,538]	123 [570,720]	
30 38	124 [0,14]	125 [124,198]	126 [284,293]	127 [451,454]	128 [466,720]	
31 51	129 [0,52]	130 [162,227]	131 [325,527]	132 [614,617]	133 [625,720]	
32 58	134 [0,720]	
33 52	135 [0,88]	136 [147,149]	137 [314,340]	138 [434,550]	139 [609,720]	
34 50	140 [0,720]	
35 27	141 [0,720]	
36 22	142 [0,720]	
37 54	143 [0,720]	
38 51	144 [0,181]	145 [232,270]	146 [321,720]	
39 53	147 [0,59]	148 [185,231]	149 [382,384]	150 [426,550]	151 [569,720]	
40 58	152 [0,720]	
41 61	153 [0,24]	154 [160,166]	155 [313,329]	156 [538,548]	157 [655,658]	158 [695,720]	
42 76	159 [0,55]	160 [108,200]	161 [384,393]	162 [538,569]	163 [660,720]	
43 79	164 [0,32]	165 [289,342]	166 [599,720]	
44 35	167 [0,23]	168 [84,116]	169 [195,249]	170 [351,355]	171 [390,600]	172 [611,720]	
45 51	173 [0,720]	
46 71	174 [0,720]	
47 57	175 [0,7]	176 [224,317]	177 [534,720]	
48 50	178 [0,89]	179 [223,260]	180 [351,366]	181 [421,563]	182 [626,646]	183 [695,720]	
49 52	184 [0,1]	185 [340,356]	186 [695,720]	
50 10	187 [0,126]	188 [244,317]	189 [473,552]	190 [641,720]	
51 74	191 [0,14]	192 [65,106]	193 [172,200]	194 [222,306]	195 [417,466]	196 [539,720]	
52 66	197 [0,720]	
53 78	198 [0,720]	
54 18	199 [0,720]	
55 70	200 [0,71]	201 [219,227]	202 [404,472]	203 [503,720]	
56 55	204 [0,11]	205 [203,211]	206 [554,557]	207 [712,720]	
57 58	208 [0,25]	209 [167,169]	210 [360,361]	211 [456,473]	212 [533,611]	213 [618,720]	
58 22	214 [0,80]	215 [104,166]	216 [254,346]	217 [429,720]	
59 54	218 [0,109]	219 [117,384]	220 [424,485]	221 [529,720]	
60 37	222 [0,72]	223 [288,369]	224 [585,720]	
61 0	225 [0,720]	


Location coordinates

0 	 0.0 0.0
114 	 21.2112304344 -33.5391206245
115 	 -6.91598703589 -41.1869386313
116 	 14.1738438249 -19.4912257216
117 	 -5.90290467588 -55.6078827643
118 	 59.885999447 -38.466482381
119 	 21.2112304344 -33.5391206245
120 	 161.150967598 24.6772474187
121 	 175.665549698 34.0161903504
122 	 149.129488821 35.4067414484
123 	 161.150967598 24.6772474187
124 	 -50.0478916089 39.9417651401
125 	 -48.9294021408 94.8153941099
126 	 -90.2405747728 106.892895967
127 	 -54.7428015302 36.1723091601
128 	 -50.0478916089 39.9417651401
129 	 0.0351644945321 13.2019466634
130 	 -26.5696744478 61.4016705652
131 	 22.0035540559 54.7155053643
132 	 1.09797893286 16.8439579647
133 	 0.0351644945321 13.2019466634
134 	 86.3443264865 -103.5937948
135 	 -5.96217741965 -34.9881529003
136 	 3.1834300022 -62.9199958411
137 	 -32.1009918729 12.0237132622
138 	 9.32131760188 -9.99913205977
139 	 -5.96217741965 -34.9881529003
140 	 171.989784645 24.723863313
141 	 -13.3615085432 145.916560131
142 	 8.95104704461 78.2327111356
143 	 42.1034367408 -158.325392426
144 	 66.7802308371 40.1521708281
145 	 51.6794123386 60.8791019602
146 	 66.7802308371 40.1521708281
147 	 -117.264587777 -46.6444099541
148 	 -147.040519304 8.59231626645
149 	 -112.016222715 -58.2513306991
150 	 -114.622344827 -37.5493093567
151 	 -117.264587777 -46.6444099541
152 	 -41.2563705136 -87.7703734302
153 	 -19.3498413297 12.597406825
154 	 29.9683076831 -35.0482232563
155 	 -42.0473897455 -21.5347211308
156 	 -9.59636557377 77.9306738449
157 	 -5.0616747656 24.6569139853
158 	 -19.3498413297 12.597406825
159 	 -0.819064402445 9.7309813291
160 	 -10.7933155252 -14.8143630552
161 	 28.9659220339 67.9287709947
162 	 -36.9087910827 37.3057514032
163 	 -0.819064402445 9.7309813291
164 	 8.70770962351 14.4123990648
165 	 -69.5280456973 -87.6627294703
166 	 8.70770962351 14.4123990648
167 	 22.7375359597 7.9755297639
168 	 36.6725332728 34.9710751862
169 	 -2.93926590932 33.3081523847
170 	 16.8298524343 -13.927282315
171 	 21.7362832575 2.73734206196
172 	 22.7375359597 7.9755297639
173 	 96.4719034695 -115.019622823
174 	 44.8844501408 -48.5383462167
175 	 22.2076893234 8.74291701121
176 	 -28.7203295481 -87.0301248887
177 	 22.2076893234 8.74291701121
178 	 19.5617283278 13.0837482235
179 	 85.156597665 -1.64444940016
180 	 42.1453392 12.557164151
181 	 16.1568548016 3.73741078956
182 	 43.3433838669 19.6487092671
183 	 19.5617283278 13.0837482235
184 	 73.5630021747 -16.7602568917
185 	 -23.292317656 -156.283394412
186 	 73.5630021747 -16.7602568917
187 	 -108.296770334 -26.4229290956
188 	 -163.193447437 -4.3437635877
189 	 -87.1994062884 12.5364254808
190 	 -108.296770334 -26.4229290956
191 	 22.2831590234 34.9857092997
192 	 34.5312774014 12.5287516821
193 	 22.9345268066 43.3488198374
194 	 18.5561590224 53.6273008167
195 	 33.4769164405 0.327342838925
196 	 22.2831590234 34.9857092997
197 	 44.3867079393 10.1071906539
198 	 -133.019285237 109.36944488
199 	 66.6550898788 -37.8926821423
200 	 -10.666358071 9.47230166325
201 	 -0.174024223766 82.6644849819
202 	 -7.08668560154 -5.76684173385
203 	 -10.666358071 9.47230166325
204 	 2.88475068289 -8.62845708784
205 	 -72.3929127772 50.7418807249
206 	 45.5905611703 -73.484233945
207 	 2.88475068289 -8.62845708784
208 	 6.88722636302 140.652162918
209 	 72.929136723 166.923142732
210 	 -15.9786454764 132.382728759
211 	 30.3401979934 121.508803153
212 	 4.98605702902 137.49981891
213 	 6.88722636302 140.652162918
214 	 135.724950897 92.7201074272
215 	 127.511288963 84.2966741051
216 	 109.144372738 124.476050149
217 	 135.724950897 92.7201074272
218 	 -60.1735687546 35.1438864274
219 	 -57.3435276241 32.6108231303
220 	 -60.4299696 13.0004544455
221 	 -60.1735687546 35.1438864274
222 	 -141.481246974 57.2877168796
223 	 -62.9679713512 -16.893955117
224 	 -141.481246974 57.2877168796
225 	 0.0 0.0


Travel time matrix 

(185, 101) 277
(5, 178) 360
(208, 66) 406
(171, 86) 335
(104, 115) 182
(67, 137) 206
(90, 42) 120
(53, 166) 150
(76, 201) 386
(9, 0) 306
(205, 191) 192
(157, 65) 191
(124, 221) 22
(184, 26) 360
(147, 176) 194
(80, 155) 199
(133, 175) 45
(119, 90) 270
(66, 66) 0
(52, 17) 24
(15, 143) 494
(144, 89) 195
(143, 146) 400
(8, 87) 472
(181, 75) 316
(213, 2) 670
(160, 114) 74
(109, 177) 106
(146, 189) 313
(95, 98) 132
(214, 183) 282
(118, 129) 158
(65, 11) 184
(28, 185) 323
(161, 57) 319
(51, 200) 112
(167, 81) 342
(189, 106) 126
(122, 63) 464
(175, 43) 224
(157, 23) 187
(108, 126) 281
(71, 138) 216
(94, 57) 97
(41, 179) 151
(190, 155) 133
(13, 13) 0
(179, 221) 299
(112, 200) 58
(170, 193) 115
(188, 21) 234
(143, 36) 172
(121, 110) 383
(84, 102) 294
(107, 79) 404
(70, 81) 337
(93, 144) 218
(40, 4) 265
(3, 152) 111
(26, 219) 97
(214, 13) 326
(192, 207) 76
(12, 90) 313
(201, 23) 216
(164, 109) 132
(224, 208) 340
(97, 70) 233
(150, 200) 228
(83, 23) 382
(210, 42) 158
(106, 156) 196
(69, 40) 149
(16, 172) 208
(55, 197) 246
(147, 68) 110
(190, 65) 40
(177, 127) 163
(126, 42) 296
(163, 60) 135
(140, 212) 403
(96, 9) 239
(59, 127) 151
(144, 80) 441
(82, 52) 292
(45, 64) 227
(170, 111) 121
(1, 58) 284
(183, 214) 282
(160, 148) 276
(206, 109) 82
(214, 91) 159
(176, 0) 183
(125, 99) 283
(72, 113) 178
(58, 44) 272
(156, 142) 37
(81, 133) 302
(44, 15) 163
(7, 149) 161
(30, 206) 159
(196, 210) 209
(0, 109) 127
(219, 19) 234
(205, 28) 204
(78, 218) 252
(101, 91) 271
(138, 215) 302
(190, 15) 278
(87, 24) 393
(20, 215) 397
(43, 222) 144
(132, 218) 128
(170, 21) 127
(218, 72) 375
(91, 202) 221
(114, 41) 103
(167, 49) 213
(100, 20) 101
(63, 96) 106
(123, 221) 443
(33, 53) 400
(56, 146) 178
(19, 6) 119
(5, 39) 233
(171, 195) 24
(169, 192) 86
(199, 199) 0
(194, 96) 176
(180, 51) 200
(113, 112) 71
(76, 124) 266
(136, 162) 216
(62, 59) 11
(18, 197) 185
(184, 165) 319
(4, 112) 169
(223, 12) 190
(132, 140) 342
(193, 41) 239
(66, 217) 490
(89, 104) 380
(75, 13) 395
(160, 56) 119
(8, 194) 329
(203, 167) 67
(47, 163) 112
(213, 151) 448
(222, 95) 420
(95, 215) 269
(156, 26) 223
(118, 28) 116
(155, 2) 333
(88, 95) 222
(51, 85) 287
(127, 198) 214
(37, 42) 211
(189, 136) 235
(60, 157) 162
(23, 11) 210
(212, 64) 414
(175, 188) 372
(198, 119) 420
(168, 38) 216
(117, 77) 100
(64, 119) 176
(132, 54) 211
(50, 54) 324
(22, 176) 214
(225, 36) 185
(188, 168) 407
(203, 17) 156
(174, 111) 190
(197, 54) 219
(70, 204) 292
(93, 101) 56
(130, 17) 54
(79, 54) 238
(198, 54) 473
(199, 51) 292
(12, 205) 71
(35, 180) 275
(201, 156) 21
(198, 51) 204
(189, 222) 141
(224, 107) 298
(187, 81) 72
(120, 44) 260
(83, 160) 278
(106, 3) 225
(159, 31) 204
(92, 82) 260
(55, 94) 179
(25, 31) 377
(182, 208) 253
(48, 136) 280
(11, 28) 36
(200, 83) 246
(163, 169) 47
(96, 132) 95
(149, 134) 407
(165, 138) 221
(172, 41) 172
(105, 90) 362
(68, 106) 102
(54, 13) 378
(145, 152) 351
(10, 175) 286
(176, 187) 200
(215, 122) 107
(162, 98) 88
(111, 69) 189
(58, 179) 180
(189, 20) 166
(81, 114) 328
(134, 4) 310
(67, 35) 67
(90, 192) 186
(39, 185) 216
(169, 18) 121
(191, 66) 242
(124, 39) 201
(87, 173) 398
(110, 118) 134
(57, 106) 153
(80, 69) 307
(43, 75) 309
(29, 20) 341
(52, 171) 182
(15, 33) 421
(218, 223) 104
(204, 94) 65
(167, 170) 45
(145, 86) 226
(100, 159) 16
(137, 147) 207
(123, 86) 153
(86, 94) 431
(109, 87) 244
(56, 29) 394
(19, 147) 180
(42, 16) 304
(65, 209) 490
(14, 154) 298
(217, 14) 467
(180, 134) 249
(131, 135) 188
(203, 111) 81
(166, 113) 110
(169, 88) 157
(99, 46) 320
(62, 166) 69
(195, 162) 159
(122, 149) 554
(85, 15) 217
(32, 117) 44
(71, 44) 458
(202, 170) 51
(94, 215) 364
(165, 38) 253
(27, 138) 166
(193, 166) 64
(216, 65) 489
(179, 119) 143
(112, 50) 175
(75, 134) 419
(98, 125) 198
(61, 103) 127
(145, 12) 203
(84, 184) 223
(47, 52) 35
(17, 1) 426
(40, 190) 342
(3, 50) 379
(178, 150) 286
(192, 105) 185
(155, 159) 103
(88, 170) 212
(141, 96) 341
(127, 75) 259
(74, 69) 0
(131, 49) 183
(97, 172) 112
(60, 16) 207
(23, 156) 195
(212, 203) 258
(69, 206) 103
(2, 153) 414
(202, 16) 162
(168, 145) 60
(117, 210) 376
(154, 76) 270
(103, 35) 172
(50, 173) 459
(126, 128) 156
(73, 20) 146
(36, 104) 280
(59, 217) 343
(225, 177) 48
(151, 202) 235
(82, 218) 213
(170, 50) 202
(31, 151) 228
(197, 187) 314
(151, 73) 288
(183, 120) 284
(116, 13) 251
(79, 187) 100
(102, 104) 139
(49, 124) 58
(72, 171) 237
(35, 33) 97
(222, 184) 454
(44, 177) 203
(7, 63) 74
(120, 183) 284
(156, 75) 379
(212, 73) 482
(196, 116) 110
(159, 128) 116
(164, 143) 352
(219, 189) 72
(92, 165) 155
(129, 85) 220
(202, 70) 295
(115, 124) 184
(78, 112) 228
(101, 177) 120
(48, 3) 378
(11, 137) 70
(144, 153) 181
(198, 108) 334
(140, 73) 404
(6, 140) 568
(209, 16) 401
(172, 156) 154
(175, 87) 199
(105, 199) 252
(158, 91) 209
(91, 20) 302
(54, 152) 76
(114, 143) 253
(77, 25) 267
(24, 91) 332
(178, 2) 451
(63, 218) 186
(111, 206) 214
(208, 103) 350
(171, 109) 97
(104, 24) 163
(67, 172) 269
(90, 87) 49
(53, 65) 194
(76, 166) 289
(39, 50) 248
(124, 186) 272
(144, 211) 178
(184, 127) 277
(147, 117) 223
(223, 166) 156
(80, 176) 246
(133, 74) 221
(119, 113) 38
(66, 127) 173
(199, 32) 107
(89, 134) 340
(52, 62) 189
(15, 170) 203
(140, 173) 318
(204, 209) 378
(213, 109) 361
(86, 213) 311
(109, 204) 114
(146, 86) 218
(211, 182) 205
(95, 9) 346
(42, 135) 306
(118, 186) 51
(65, 46) 224
(28, 86) 346
(202, 158) 44
(217, 155) 422
(164, 59) 59
(207, 152) 181
(99, 219) 231
(122, 24) 514
(175, 22) 186
(108, 27) 111
(71, 161) 366
(144, 13) 221
(94, 66) 119
(41, 86) 401
(64, 145) 330
(27, 7) 201
(225, 51) 141
(177, 157) 63
(179, 192) 105
(112, 173) 309
(188, 114) 373
(151, 126) 312
(121, 81) 652
(84, 67) 444
(221, 17) 88
(107, 98) 157
(70, 106) 270
(93, 139) 10
(40, 41) 35
(3, 191) 373
(26, 196) 254
(139, 72) 199
(207, 179) 165
(174, 76) 291
(201, 122) 313
(74, 200) 215
(97, 57) 105
(150, 45) 237
(83, 122) 157
(46, 114) 224
(106, 185) 277
(69, 51) 309
(16, 65) 101
(55, 224) 507
(144, 71) 367
(221, 152) 249
(143, 209) 653
(154, 211) 313
(103, 212) 343
(177, 203) 66
(126, 15) 150
(163, 3) 305
(96, 110) 33
(59, 82) 286
(206, 162) 276
(82, 81) 5
(45, 91) 199
(68, 140) 498
(31, 24) 348
(1, 221) 340
(183, 205) 198
(116, 144) 159
(174, 194) 211
(176, 101) 139
(139, 107) 235
(201, 221) 153
(125, 94) 283
(72, 86) 465
(153, 191) 95
(58, 9) 274
(81, 152) 230
(44, 36) 415
(7, 176) 16
(30, 211) 244
(219, 54) 265
(205, 119) 251
(152, 125) 365
(101, 38) 206
(138, 48) 190
(87, 119) 270
(34, 97) 139
(177, 1) 356
(110, 204) 40
(20, 60) 24
(209, 141) 178
(158, 198) 298
(218, 117) 211
(91, 225) 204
(114, 2) 378
(167, 12) 199
(100, 113) 93
(63, 79) 121
(152, 74) 85
(33, 40) 218
(153, 69) 223
(5, 194) 427
(104, 131) 96
(180, 88) 146
(53, 214) 360
(113, 75) 259
(76, 89) 583
(62, 28) 53
(139, 182) 147
(206, 48) 336
(18, 222) 231
(184, 138) 129
(220, 94) 153
(223, 43) 177
(193, 76) 350
(156, 112) 191
(135, 136) 59
(89, 19) 474
(142, 7) 333
(173, 85) 388
(75, 96) 222
(38, 116) 133
(98, 195) 82
(8, 39) 190
(190, 146) 374
(47, 142) 106
(206, 153) 216
(146, 205) 279
(153, 19) 192
(222, 96) 289
(169, 116) 111
(118, 49) 327
(155, 57) 155
(88, 68) 372
(51, 120) 428
(186, 135) 163
(37, 53) 199
(212, 45) 190
(139, 224) 328
(195, 17) 225
(108, 142) 200
(168, 75) 384
(41, 195) 151
(117, 104) 211
(64, 108) 116
(50, 19) 303
(135, 194) 184
(22, 149) 162
(225, 31) 185
(188, 133) 328
(121, 222) 636
(174, 80) 372
(197, 81) 385
(70, 225) 309
(210, 212) 43
(93, 0) 77
(130, 10) 305
(79, 93) 234
(26, 75) 189
(102, 214) 404
(12, 42) 220
(35, 155) 140
(224, 64) 279
(187, 52) 237
(150, 184) 378
(176, 86) 529
(120, 17) 432
(83, 135) 302
(135, 74) 126
(106, 44) 302
(159, 58) 55
(92, 79) 234
(55, 117) 155
(25, 2) 513
(210, 183) 249
(200, 56) 149
(163, 140) 347
(186, 119) 110
(149, 97) 207
(172, 70) 333
(45, 208) 197
(152, 186) 270
(105, 125) 206
(68, 119) 176
(54, 38) 123
(10, 136) 195
(176, 144) 318
(125, 211) 167
(162, 95) 217
(186, 19) 252
(111, 32) 130
(58, 156) 192
(149, 141) 453
(81, 21) 200
(134, 25) 511
(67, 70) 184
(30, 94) 91
(0, 29) 277
(182, 49) 240
(39, 148) 309
(191, 41) 223
(138, 167) 45
(124, 28) 155
(87, 136) 338
(110, 91) 255
(57, 77) 131
(80, 90) 538
(43, 110) 234
(29, 15) 120
(52, 208) 168
(204, 59) 12
(167, 129) 47
(165, 214) 545
(190, 98) 211
(137, 118) 210
(123, 77) 458
(86, 51) 431
(33, 165) 132
(109, 114) 66
(56, 2) 388
(19, 118) 208
(42, 61) 284
(128, 152) 256
(14, 191) 234
(217, 49) 414
(180, 163) 86
(113, 192) 123
(166, 74) 224
(99, 53) 274
(62, 139) 35
(172, 212) 261
(85, 106) 309
(32, 106) 106
(215, 187) 520
(71, 75) 125
(18, 85) 321
