General parameters 

60 230 720 750


Customer schedules 

0 0	0 [0,720]	
1 60	1 [0,47]	2 [73,175]	3 [235,274]	4 [349,408]	5 [501,515]	6 [588,720]	
2 49	7 [0,177]	8 [183,295]	9 [390,403]	10 [586,604]	11 [698,720]	
3 51	12 [0,167]	13 [302,312]	14 [339,466]	15 [617,720]	
4 44	16 [0,16]	17 [18,70]	18 [202,240]	19 [383,465]	20 [474,491]	21 [504,720]	
5 53	22 [0,69]	23 [182,200]	24 [239,289]	25 [500,559]	26 [668,720]	
6 35	27 [0,720]	
7 52	28 [0,65]	29 [103,204]	30 [341,366]	31 [437,455]	32 [508,521]	33 [542,720]	
8 65	34 [0,720]	
9 64	35 [0,18]	36 [135,142]	37 [209,226]	38 [497,514]	39 [692,720]	
10 33	40 [0,1]	41 [128,145]	42 [286,312]	43 [380,383]	44 [508,543]	45 [671,720]	
11 16	46 [0,14]	47 [64,69]	48 [237,296]	49 [429,438]	50 [456,525]	51 [539,720]	
12 17	52 [0,720]	
13 49	53 [0,33]	54 [154,190]	55 [313,438]	56 [598,720]	
14 50	57 [0,11]	58 [52,109]	59 [317,327]	60 [544,720]	
15 43	61 [0,720]	
16 47	62 [0,720]	
17 46	63 [0,117]	64 [254,285]	65 [373,378]	66 [581,720]	
18 57	67 [0,720]	
19 79	68 [0,720]	
20 75	69 [0,18]	70 [21,186]	71 [189,720]	
21 60	72 [0,5]	73 [22,43]	74 [122,125]	75 [208,307]	76 [404,476]	77 [595,720]	
22 32	78 [0,137]	79 [224,231]	80 [318,720]	
23 50	81 [0,90]	82 [124,169]	83 [268,290]	84 [396,430]	85 [601,720]	
24 35	86 [0,10]	87 [16,39]	88 [106,136]	89 [348,407]	90 [548,720]	
25 69	91 [0,63]	92 [143,302]	93 [382,720]	
26 56	94 [0,91]	95 [162,299]	96 [389,455]	97 [561,569]	98 [635,649]	99 [679,720]	
27 50	100 [0,57]	101 [134,194]	102 [229,359]	103 [381,483]	104 [536,720]	
28 27	105 [0,109]	106 [118,187]	107 [236,245]	108 [327,427]	109 [479,535]	110 [543,720]	
29 60	111 [0,13]	112 [51,55]	113 [256,259]	114 [532,538]	115 [649,720]	
30 46	116 [0,57]	117 [238,386]	118 [567,720]	
31 42	119 [0,172]	120 [403,427]	121 [658,720]	
32 61	122 [0,3]	123 [140,156]	124 [372,438]	125 [491,509]	126 [589,627]	127 [702,720]	
33 60	128 [0,128]	129 [170,253]	130 [295,720]	
34 79	131 [0,125]	132 [128,182]	133 [315,409]	134 [541,720]	
35 47	135 [0,137]	136 [173,300]	137 [413,475]	138 [553,720]	
36 53	139 [0,8]	140 [148,161]	141 [302,317]	142 [334,381]	143 [517,539]	144 [662,720]	
37 63	145 [0,186]	146 [354,355]	147 [523,720]	
38 51	148 [0,18]	149 [56,202]	150 [256,318]	151 [441,540]	152 [662,720]	
39 27	153 [0,10]	154 [138,160]	155 [462,474]	156 [662,685]	157 [698,720]	
40 26	158 [0,720]	
41 47	159 [0,280]	160 [344,431]	161 [495,720]	
42 83	162 [0,151]	163 [227,259]	164 [324,386]	165 [405,498]	166 [558,720]	
43 76	167 [0,28]	168 [81,96]	169 [145,163]	170 [172,217]	171 [242,330]	172 [341,720]	
44 45	173 [0,81]	174 [114,476]	175 [509,720]	
45 34	176 [0,720]	
46 61	177 [0,29]	178 [118,159]	179 [406,440]	180 [664,720]	
47 43	181 [0,56]	182 [71,86]	183 [194,288]	184 [387,558]	185 [591,617]	186 [665,720]	
48 48	187 [0,118]	188 [151,270]	189 [303,720]	
49 42	190 [0,5]	191 [57,61]	192 [154,218]	193 [243,279]	194 [332,375]	195 [439,720]	
50 46	196 [0,26]	197 [138,196]	198 [308,720]	
51 57	199 [0,720]	
52 58	200 [0,25]	201 [97,192]	202 [448,449]	203 [642,720]	
53 52	204 [0,720]	
54 30	205 [0,720]	
55 40	206 [0,83]	207 [87,203]	208 [240,262]	209 [320,528]	210 [567,720]	
56 68	211 [0,98]	212 [104,198]	213 [237,410]	214 [444,508]	215 [511,720]	
57 49	216 [0,2]	217 [223,332]	218 [524,527]	219 [587,720]	
58 40	220 [0,720]	
59 31	221 [0,3]	222 [205,215]	223 [521,522]	224 [712,720]	
60 56	225 [0,172]	226 [341,356]	227 [457,491]	228 [633,720]	
61 0	229 [0,720]	


Location coordinates

0 	 0.0 0.0
120 	 145.71148582 29.6204697822
121 	 153.270573744 -85.6009644799
122 	 123.981568316 -4.05887915062
123 	 137.264293219 63.3172939093
124 	 116.75490875 -42.8348996617
125 	 99.778411457 -63.3005322261
126 	 92.5019147671 -24.1010819918
127 	 123.981568316 -4.05887915062
128 	 -13.8300405818 41.2874932809
129 	 -20.20781115 21.0248784614
130 	 -13.8300405818 41.2874932809
131 	 122.502884717 -64.5388931383
132 	 121.288340496 -63.3514127088
133 	 88.1603381867 -120.882413223
134 	 122.502884717 -64.5388931383
135 	 50.0860636999 -137.225367641
136 	 52.599977397 -119.172056924
137 	 57.4875080181 -175.571758611
138 	 50.0860636999 -137.225367641
139 	 2.02250836326 14.2020020732
140 	 -2.2321623845 84.0341730063
141 	 -2.06961527832 13.4395997581
142 	 3.30173309529 6.67538877708
143 	 -32.8546012915 64.6974691116
144 	 2.02250836326 14.2020020732
145 	 105.748981395 -53.4502567015
146 	 92.1546855363 -136.123593695
147 	 105.748981395 -53.4502567015
148 	 -21.1093092 -124.97899321
149 	 -20.2562816081 -106.038159579
150 	 -20.6165571786 -133.10508473
151 	 39.7640609947 -121.861615444
152 	 -21.1093092 -124.97899321
153 	 44.5029212513 102.313057961
154 	 -3.53734849627 59.5904084369
155 	 120.992088435 145.227230361
156 	 39.7778242035 97.6873273701
157 	 44.5029212513 102.313057961
158 	 -11.5688540484 9.20494394059
159 	 -6.63436848236 -27.9177510923
160 	 -37.6081200814 -36.1453574785
161 	 -6.63436848236 -27.9177510923
162 	 19.4768461423 26.4643668764
163 	 -18.1930424479 21.6951607601
164 	 11.0973044247 6.87939741615
165 	 4.30126075936 0.472703639467
166 	 19.4768461423 26.4643668764
167 	 -91.0613532218 -51.8753203221
168 	 -117.214154452 -54.6183152987
169 	 -94.658758492 -43.9225080756
170 	 -99.0398337851 -45.7554863352
171 	 -93.0544305338 -56.9645317486
172 	 -91.0613532218 -51.8753203221
173 	 31.0109910985 50.1361286268
174 	 22.5181139341 36.2657518221
175 	 31.0109910985 50.1361286268
176 	 -142.983061281 -27.0569978578
177 	 11.4537330816 -2.05210343793
178 	 55.0993110777 7.68519452774
179 	 -19.6200563018 105.946176249
180 	 11.4537330816 -2.05210343793
181 	 97.1710054712 73.9021537372
182 	 103.285866922 78.4716879106
183 	 151.285289424 102.9401633
184 	 115.022661491 69.4835906936
185 	 118.135725284 85.7100393292
186 	 97.1710054712 73.9021537372
187 	 -65.6384655413 -84.9505633657
188 	 -49.699813857 -80.5622145353
189 	 -65.6384655413 -84.9505633657
190 	 65.7467237342 -55.5678846257
191 	 54.6762254431 -32.2025559975
192 	 86.5440308784 -66.0495965922
193 	 74.9349445946 -61.2566038948
194 	 96.0164477232 -45.1319288565
195 	 65.7467237342 -55.5678846257
196 	 0.551437980284 -7.48302750965
197 	 54.9901420418 -21.5485412222
198 	 0.551437980284 -7.48302750965
199 	 25.1914853716 12.0530913324
200 	 -3.69732071888 17.3430676469
201 	 -38.4728822162 7.60864777067
202 	 60.1464587443 89.5012763641
203 	 -3.69732071888 17.3430676469
204 	 -15.48589674 -30.5802238652
205 	 75.1462725983 -84.7083391588
206 	 -14.7898453771 83.3807489167
207 	 -16.8118791803 82.5089612011
208 	 -35.2122436845 79.2096528431
209 	 -10.5328961911 64.2924051115
210 	 -14.7898453771 83.3807489167
211 	 -54.6157503677 -96.6614302343
212 	 -54.3809605024 -99.4059505597
213 	 -37.0168644363 -90.8350935386
214 	 -53.3428371082 -96.1108352541
215 	 -54.6157503677 -96.6614302343
216 	 -87.6627890234 27.3088847829
217 	 13.2899854743 72.4326302268
218 	 -61.910929373 12.2696497109
219 	 -87.6627890234 27.3088847829
220 	 -67.6565648626 -135.039585717
221 	 -129.800009835 -28.6748583773
222 	 -226.306233707 0.798206730811
223 	 -82.8589185126 53.95782448
224 	 -129.800009835 -28.6748583773
225 	 -26.7722577603 135.821765924
226 	 56.4642808217 149.274354456
227 	 22.7582570167 186.7094597
228 	 -26.7722577603 135.821765924
229 	 0.0 0.0


Travel time matrix 

(111, 227) 303
(5, 178) 296
(208, 66) 421
(171, 86) 183
(104, 115) 213
(67, 137) 571
(90, 42) 133
(53, 166) 101
(76, 201) 101
(9, 0) 153
(205, 191) 113
(157, 65) 321
(124, 221) 494
(184, 26) 311
(147, 176) 500
(80, 155) 461
(133, 175) 360
(119, 90) 327
(66, 66) 0
(89, 227) 620
(52, 17) 346
(15, 143) 251
(38, 228) 191
(143, 146) 472
(8, 87) 230
(227, 45) 513
(181, 75) 201
(213, 2) 431
(160, 114) 205
(109, 177) 271
(146, 189) 332
(95, 98) 96
(214, 183) 571
(118, 129) 66
(65, 11) 170
(28, 185) 224
(161, 57) 257
(51, 200) 186
(167, 81) 210
(226, 126) 354
(189, 106) 384
(122, 63) 127
(175, 43) 277
(157, 23) 46
(108, 126) 143
(71, 138) 384
(94, 57) 228
(41, 179) 473
(190, 155) 416
(13, 13) 0
(179, 221) 348
(112, 200) 95
(170, 193) 349
(188, 21) 402
(143, 36) 251
(121, 110) 66
(84, 102) 113
(107, 79) 458
(70, 81) 254
(93, 144) 314
(40, 4) 450
(3, 152) 451
(220, 58) 403
(26, 219) 283
(214, 13) 470
(192, 207) 362
(12, 90) 475
(201, 23) 261
(164, 109) 280
(224, 208) 287
(97, 70) 199
(150, 200) 302
(83, 23) 370
(210, 42) 301
(106, 156) 375
(69, 40) 354
(16, 172) 434
(55, 197) 349
(147, 68) 258
(190, 65) 101
(177, 127) 225
(126, 42) 115
(163, 60) 291
(140, 212) 381
(96, 9) 219
(59, 127) 208
(144, 80) 217
(82, 52) 240
(45, 64) 38
(170, 111) 316
(1, 58) 494
(183, 214) 571
(160, 148) 181
(206, 109) 416
(214, 91) 112
(176, 0) 291
(125, 99) 224
(72, 113) 6
(58, 44) 236
(156, 142) 196
(81, 133) 203
(44, 15) 442
(7, 149) 269
(30, 206) 180
(196, 210) 184
(0, 109) 293
(219, 19) 356
(205, 28) 324
(78, 218) 122
(228, 195) 425
(101, 91) 334
(138, 215) 225
(190, 15) 366
(87, 24) 390
(20, 215) 419
(43, 222) 597
(132, 218) 396
(170, 21) 441
(218, 72) 188
(91, 202) 489
(114, 41) 230
(167, 49) 338
(100, 20) 326
(63, 96) 355
(123, 221) 565
(33, 53) 117
(56, 146) 396
(19, 6) 387
(5, 39) 149
(171, 195) 317
(169, 192) 365
(199, 199) 0
(194, 96) 296
(180, 51) 232
(113, 112) 201
(76, 124) 281
(136, 162) 299
(62, 59) 274
(18, 197) 227
(184, 165) 260
(4, 112) 341
(223, 12) 350
(132, 140) 384
(193, 41) 151
(66, 217) 346
(89, 104) 275
(142, 226) 304
(75, 13) 92
(160, 56) 112
(8, 194) 8
(203, 167) 223
(47, 163) 137
(213, 151) 166
(222, 95) 504
(95, 215) 308
(156, 26) 157
(118, 28) 89
(155, 2) 468
(88, 95) 260
(51, 85) 328
(127, 198) 247
(37, 42) 543
(189, 136) 246
(60, 157) 287
(23, 11) 357
(212, 64) 211
(175, 188) 307
(198, 119) 343
(168, 38) 449
(117, 77) 166
(64, 119) 207
(132, 54) 428
(50, 54) 73
(22, 176) 434
(225, 36) 109
(188, 168) 145
(203, 17) 214
(174, 111) 28
(197, 54) 275
(70, 204) 194
(93, 101) 334
(130, 17) 221
(145, 226) 417
(79, 54) 45
(198, 54) 190
(199, 51) 218
(12, 205) 423
(35, 180) 275
(201, 156) 239
(198, 51) 236
(189, 222) 364
(224, 107) 554
(187, 81) 173
(120, 44) 368
(83, 160) 38
(106, 3) 536
(159, 31) 181
(92, 82) 145
(55, 94) 246
(169, 228) 384
(25, 31) 302
(182, 208) 277
(48, 136) 497
(11, 28) 282
(200, 83) 156
(163, 169) 201
(96, 132) 358
(149, 134) 297
(165, 138) 290
(172, 41) 290
(105, 90) 281
(68, 106) 308
(54, 13) 141
(77, 228) 83
(145, 152) 291
(10, 175) 325
(229, 57) 246
(176, 187) 193
(215, 122) 402
(162, 98) 76
(111, 69) 334
(58, 179) 373
(189, 20) 419
(81, 114) 124
(134, 4) 552
(67, 35) 225
(90, 192) 201
(39, 185) 295
(169, 18) 522
(228, 118) 247
(191, 66) 142
(124, 39) 445
(87, 173) 294
(110, 118) 284
(57, 106) 100
(80, 69) 205
(43, 75) 366
(29, 20) 196
(52, 171) 405
(15, 33) 187
(218, 223) 93
(204, 94) 84
(167, 170) 20
(145, 86) 245
(100, 159) 172
(137, 147) 263
(123, 86) 431
(86, 94) 198
(109, 87) 283
(56, 29) 79
(19, 147) 219
(42, 16) 248
(65, 209) 244
(14, 154) 122
(217, 14) 99
(180, 134) 255
(131, 135) 205
(203, 111) 89
(166, 113) 159
(169, 88) 262
(99, 46) 221
(62, 166) 250
(195, 162) 188
(122, 149) 353
(85, 15) 379
(32, 117) 190
(71, 44) 238
(202, 170) 417
(94, 215) 237
(165, 38) 205
(27, 138) 306
(193, 166) 208
(216, 65) 264
(179, 119) 515
(112, 50) 238
(75, 134) 391
(98, 125) 199
(61, 103) 88
(145, 12) 366
(84, 184) 382
(47, 52) 466
(17, 1) 400
(40, 190) 26
(3, 50) 135
(178, 150) 320
(192, 105) 82
(155, 159) 430
(88, 170) 268
(141, 96) 74
(127, 75) 312
(74, 69) 257
(131, 49) 460
(97, 172) 173
(60, 16) 161
(23, 156) 48
(212, 203) 254
(69, 206) 311
(2, 153) 310
(202, 16) 96
(168, 145) 446
(117, 210) 154
(154, 76) 43
(103, 35) 197
(50, 173) 172
(126, 128) 250
(73, 20) 237
(36, 104) 334
(59, 217) 76
(225, 177) 285
(151, 202) 425
(82, 218) 175
(170, 50) 351
(31, 151) 352
(197, 187) 273
(151, 73) 436
(183, 120) 147
(116, 13) 225
(79, 187) 293
(102, 104) 73
(49, 124) 421
(72, 171) 339
(35, 33) 149
(222, 184) 695
(44, 177) 157
(7, 63) 55
(120, 183) 147
(156, 75) 87
(212, 73) 379
(196, 116) 57
(159, 128) 139
(164, 143) 145
(219, 189) 229
(92, 165) 209
(129, 85) 161
(202, 70) 427
(115, 124) 224
(78, 112) 291
(101, 177) 102
(48, 3) 18
(11, 137) 275
(144, 153) 196
(198, 108) 294
(140, 73) 38
(6, 140) 198
(209, 16) 214
(172, 156) 397
(175, 87) 294
(105, 199) 256
(158, 91) 302
(229, 27) 76
(91, 20) 449
(54, 152) 410
(114, 143) 246
(77, 25) 217
(24, 91) 491
(178, 2) 391
(63, 218) 390
(229, 174) 85
(111, 206) 140
(208, 103) 89
(171, 109) 449
(104, 24) 237
(67, 172) 481
(90, 87) 6
(53, 65) 175
(76, 166) 43
(39, 50) 36
(124, 186) 237
(144, 211) 249
(184, 127) 148
(147, 117) 405
(223, 166) 212
(80, 176) 206
(133, 74) 399
(119, 113) 501
(66, 127) 127
(199, 32) 124
(89, 134) 411
(52, 62) 455
(15, 170) 492
(140, 173) 95
(204, 209) 190
(227, 48) 313
(213, 109) 341
(86, 213) 55
(109, 204) 302
(146, 86) 220
(211, 182) 472
(95, 9) 135
(42, 135) 165
(118, 186) 202
(65, 46) 336
(28, 86) 316
(202, 158) 215
(217, 155) 260
(164, 59) 71
(207, 152) 414
(226, 91) 600
(99, 219) 200
(122, 24) 286
(175, 22) 223
(108, 27) 354
(71, 161) 215
(144, 13) 234
(94, 66) 255
(41, 86) 107
(64, 145) 126
(27, 7) 280
(225, 51) 57
(177, 157) 219
(179, 192) 404
(112, 173) 69
(140, 103) 128
(188, 114) 261
(151, 126) 222
(121, 81) 287
(84, 67) 376
(221, 17) 482
(107, 98) 276
(70, 106) 480
(93, 139) 314
(40, 41) 127
(3, 191) 378
(26, 196) 318
(139, 72) 166
(207, 179) 47
(174, 76) 42
(201, 122) 326
(74, 200) 68
(97, 57) 279
(150, 45) 209
(83, 122) 331
(46, 114) 301
(215, 227) 586
(106, 185) 309
(69, 51) 335
(16, 65) 278
(55, 224) 193
(144, 71) 253
(221, 152) 290
(143, 209) 45
(154, 211) 329
(103, 212) 270
(177, 203) 49
(126, 15) 304
(163, 3) 198
(96, 110) 369
(59, 82) 149
(206, 162) 133
(82, 81) 34
(45, 91) 220
(68, 140) 144
(31, 24) 92
(1, 221) 278
(183, 205) 405
(116, 144) 23
(174, 194) 219
(176, 101) 246
(139, 107) 320
(201, 221) 197
(125, 94) 224
(72, 86) 379
(153, 191) 269
(58, 9) 79
(81, 152) 162
(44, 36) 539
(7, 176) 486
(30, 211) 348
(219, 54) 143
(205, 119) 156
(152, 125) 271
(101, 38) 217
(138, 48) 524
(87, 119) 321
(34, 97) 290
(177, 1) 309
(110, 204) 294
(20, 60) 155
(209, 141) 103
(158, 198) 41
(218, 117) 56
(91, 225) 554
(114, 2) 426
(167, 12) 490
(100, 113) 163
(63, 79) 422
(152, 74) 346
(33, 40) 281
(153, 69) 421
(5, 194) 422
(104, 131) 428
(180, 88) 186
(53, 214) 235
(113, 75) 39
(76, 89) 333
(62, 28) 260
(85, 229) 107
(206, 48) 158
(18, 222) 766
(184, 138) 433
(220, 94) 316
(223, 43) 398
(193, 76) 247
(156, 112) 159
(135, 136) 36
(89, 19) 465
(142, 7) 218
(173, 85) 206
(75, 96) 89
(38, 116) 166
(98, 195) 135
(8, 39) 432
(190, 146) 169
(47, 142) 168
(206, 153) 124
(146, 205) 108
(153, 19) 130
(222, 96) 422
(169, 116) 248
(118, 49) 197
(155, 57) 328
(88, 68) 220
(51, 120) 381
(186, 135) 432
(37, 53) 394
(212, 45) 239
(139, 224) 277
(195, 17) 234
(108, 142) 307
(168, 75) 364
(41, 195) 153
(117, 104) 17
(64, 108) 147
(50, 19) 259
(135, 194) 205
(22, 149) 512
(225, 31) 201
(188, 133) 287
(121, 222) 778
(174, 80) 241
(197, 81) 102
(70, 225) 385
(210, 212) 374
(93, 0) 286
(130, 10) 367
(79, 93) 409
(26, 75) 131
(102, 214) 280
(12, 42) 369
(35, 155) 287
(224, 64) 375
(187, 52) 338
(150, 184) 487
(176, 86) 298
(120, 17) 115
(83, 135) 235
(135, 74) 394
(106, 44) 257
(159, 58) 225
(92, 79) 332
(55, 117) 69
(25, 2) 286
(210, 183) 334
(200, 56) 54
(163, 140) 129
(186, 119) 338
(149, 97) 198
(172, 70) 52
(45, 208) 350
(152, 186) 463
(105, 125) 56
(68, 119) 372
(54, 38) 191
(10, 136) 138
(229, 4) 275
(148, 228) 522
(125, 211) 316
(162, 95) 21
(186, 19) 42
(111, 32) 88
(58, 156) 292
(149, 141) 242
(81, 21) 273
(134, 25) 586
(67, 70) 494
(30, 94) 119
(0, 29) 101
(182, 49) 277
(39, 148) 512
(228, 83) 381
(191, 41) 190
(138, 167) 330
(124, 28) 303
(87, 136) 131
(110, 91) 334
(57, 77) 359
(80, 90) 359
(43, 110) 142
(29, 15) 225
