General parameters 

30 108 720 750


Customer schedules 

0 0	0 [0,720]	
1 54	1 [0,14]	2 [48,60]	3 [207,214]	4 [345,371]	5 [472,591]	6 [693,720]	
2 34	7 [0,27]	8 [39,50]	9 [145,172]	10 [348,381]	11 [494,494]	12 [523,720]	
3 81	13 [0,72]	14 [234,241]	15 [476,506]	16 [663,720]	
4 39	17 [0,720]	
5 39	18 [0,720]	
6 57	19 [0,720]	
7 42	20 [0,60]	21 [284,317]	22 [541,720]	
8 46	23 [0,94]	24 [110,176]	25 [327,334]	26 [493,494]	27 [524,720]	
9 35	28 [0,59]	29 [101,115]	30 [277,399]	31 [522,720]	
10 60	32 [0,33]	33 [48,128]	34 [185,273]	35 [432,554]	36 [679,720]	
11 57	37 [0,35]	38 [102,193]	39 [358,465]	40 [656,720]	
12 55	41 [0,147]	42 [237,306]	43 [464,485]	44 [576,607]	45 [608,615]	46 [620,720]	
13 57	47 [0,68]	48 [72,101]	49 [223,322]	50 [411,426]	51 [470,543]	52 [644,720]	
14 53	53 [0,720]	
15 48	54 [0,66]	55 [188,328]	56 [450,720]	
16 48	57 [0,720]	
17 50	58 [0,7]	59 [14,106]	60 [144,290]	61 [416,498]	62 [625,720]	
18 62	63 [0,69]	64 [129,243]	65 [303,720]	
19 61	66 [0,0]	67 [43,60]	68 [190,214]	69 [529,537]	70 [680,720]	
20 60	71 [0,113]	72 [339,400]	73 [626,720]	
21 42	74 [0,89]	75 [214,353]	76 [478,720]	
22 51	77 [0,48]	78 [167,308]	79 [427,720]	
23 36	80 [0,13]	81 [43,72]	82 [193,222]	83 [388,454]	84 [535,552]	85 [652,720]	
24 36	86 [0,37]	87 [88,204]	88 [279,361]	89 [454,484]	90 [606,614]	91 [639,720]	
25 42	92 [0,720]	
26 55	93 [0,25]	94 [101,110]	95 [260,274]	96 [521,534]	97 [613,720]	
27 35	98 [0,53]	99 [208,216]	100 [472,475]	101 [628,720]	
28 37	102 [0,156]	103 [186,256]	104 [286,720]	
29 39	105 [0,720]	
30 3	106 [0,720]	
31 0	107 [0,720]	


Location coordinates

0 	 0.0 0.0
70 	 33.7712620814 -83.8423513689
71 	 -9.50624646169 -21.1487958847
72 	 -59.3085660464 80.5356228408
73 	 -9.50624646169 -21.1487958847
74 	 -16.7173782002 48.2777444732
75 	 -5.61670205363 109.848989182
76 	 -16.7173782002 48.2777444732
77 	 32.5164696541 96.6636709392
78 	 84.3390186615 125.791056919
79 	 32.5164696541 96.6636709392
80 	 36.9568944903 32.9809495672
81 	 33.818172758 47.8022822693
82 	 4.94973793174 -5.43964879771
83 	 47.6746533909 65.9533275037
84 	 84.4639246423 48.9450749119
85 	 36.9568944903 32.9809495672
86 	 36.9194904372 167.020070493
87 	 26.1029134579 190.275771545
88 	 4.88784101917 159.566561627
89 	 15.1682066311 114.0917684
90 	 49.0469582275 164.903600845
91 	 36.9194904372 167.020070493
92 	 -21.7437650579 21.5587258931
93 	 20.8217453709 -107.882455312
94 	 -17.2289687341 -110.27209786
95 	 -12.8761557763 -185.196529852
96 	 27.9646064707 -68.8422681415
97 	 20.8217453709 -107.882455312
98 	 4.21658848899 -2.25104823998
99 	 -69.046584677 -26.8008937476
100 	 54.6179148373 -59.6888359186
101 	 4.21658848899 -2.25104823998
102 	 -6.32630136804 4.05473954099
103 	 7.18756916809 -2.65681083728
104 	 -6.32630136804 4.05473954099
105 	 -73.6819827742 39.6568670885
106 	 23.6349740764 14.2929329172
107 	 0.0 0.0


Travel time matrix 

(53, 53) 0
(57, 50) 247
(39, 70) 183
(43, 3) 152
(63, 76) 231
(29, 44) 81
(33, 41) 53
(90, 42) 223
(80, 12) 150
(9, 0) 177
(86, 22) 446
(52, 98) 254
(15, 30) 364
(56, 101) 174
(19, 91) 432
(76, 88) 227
(42, 88) 208
(5, 84) 471
(62, 31) 217
(66, 66) 0
(52, 17) 305
(8, 87) 358
(28, 10) 187
(85, 87) 315
(32, 77) 234
(14, 77) 405
(71, 100) 150
(75, 97) 438
(4, 35) 304
(8, 38) 110
(65, 11) 162
(85, 56) 91
(41, 34) 101
(61, 63) 137
(88, 67) 476
(17, 57) 244
(37, 54) 297
(94, 57) 401
(98, 36) 62
(13, 13) 0
(74, 13) 411
(3, 11) 117
(60, 104) 199
(23, 84) 184
(64, 107) 276
(104, 88) 312
(84, 102) 203
(50, 18) 263
(103, 0) 15
(70, 81) 263
(40, 4) 215
(93, 15) 68
(46, 30) 81
(12, 90) 323
(16, 29) 370
(73, 92) 89
(36, 80) 147
(2, 64) 135
(22, 7) 198
(79, 82) 211
(26, 74) 206
(83, 23) 212
(12, 41) 68
(69, 40) 459
(103, 95) 367
(73, 45) 77
(59, 14) 74
(93, 106) 244
(45, 47) 246
(49, 52) 121
(106, 47) 299
(35, 105) 185
(92, 78) 297
(96, 9) 323
(25, 3) 370
(82, 52) 254
(45, 64) 259
(102, 51) 321
(1, 58) 106
(21, 55) 157
(97, 18) 159
(78, 56) 179
(93, 69) 175
(7, 4) 193
(11, 65) 162
(54, 33) 225
(58, 44) 198
(44, 15) 323
(105, 15) 411
(34, 21) 170
(91, 44) 310
(20, 96) 381
(77, 81) 98
(24, 99) 242
(6, 87) 515
(10, 26) 269
(67, 71) 123
(30, 89) 212
(87, 24) 464
(0, 28) 30
(77, 34) 272
(63, 19) 277
(33, 68) 151
(53, 9) 333
(57, 78) 296
(39, 106) 50
(80, 89) 168
(100, 20) 420
(63, 96) 339
(29, 48) 321
(33, 53) 205
(90, 14) 540
(19, 6) 271
(5, 39) 281
(9, 60) 228
(66, 55) 338
(86, 50) 497
(52, 70) 329
(56, 1) 433
(42, 60) 298
(5, 72) 319
(62, 59) 7
(38, 0) 167
(95, 49) 488
(81, 104) 119
(99, 50) 159
(65, 102) 236
(85, 107) 99
(32, 105) 128
(14, 41) 235
(71, 72) 226
(18, 84) 271
(75, 13) 536
(91, 28) 324
(4, 7) 193
(106, 6) 309
(65, 23) 378
(51, 36) 280
(37, 89) 175
(41, 30) 81
(98, 89) 234
(61, 67) 230
(27, 95) 325
(47, 16) 289
(88, 95) 690
(51, 85) 414
(17, 37) 232
(37, 42) 168
(99, 22) 173
(94, 21) 341
(23, 11) 265
(84, 11) 269
(89, 41) 193
(13, 49) 399
(70, 34) 171
(74, 33) 91
(40, 81) 198
(3, 103) 135
(60, 12) 172
(106, 9) 190
(50, 54) 461
(107, 43) 57
(106, 76) 106
(26, 63) 365
(83, 66) 301
(46, 58) 200
(89, 12) 201
(2, 36) 215
(95, 7) 430
(22, 35) 312
(79, 54) 156
(83, 51) 452
(69, 12) 364
(55, 41) 164
(99, 64) 178
(59, 42) 282
(45, 19) 128
(102, 76) 91
(49, 80) 313
(31, 64) 299
(35, 5) 350
(92, 82) 76
(55, 94) 409
(96, 21) 282
(95, 98) 367
(93, 85) 283
(25, 31) 265
(82, 24) 116
(11, 28) 139
(72, 30) 111
(1, 6) 0
(58, 81) 296
(21, 75) 111
(78, 20) 484
(44, 92) 34
(7, 104) 79
(48, 103) 263
(105, 90) 351
(68, 106) 221
(54, 13) 468
(95, 73) 328
(30, 42) 143
(87, 79) 188
(34, 57) 230
(0, 73) 46
(20, 4) 91
(6, 51) 80
(10, 62) 64
(67, 35) 236
(87, 60) 510
(43, 58) 206
(63, 55) 373
(29, 99) 219
(33, 96) 180
(57, 106) 218
(39, 14) 216
(80, 69) 273
(43, 75) 268
(100, 8) 258
(29, 20) 344
(15, 33) 307
(19, 34) 77
(76, 17) 132
(5, 27) 364
(62, 68) 79
(9, 88) 209
(66, 27) 102
(86, 94) 565
(52, 90) 510
(15, 86) 617
(56, 29) 110
(76, 96) 250
(42, 16) 447
(32, 6) 204
(18, 41) 120
(75, 88) 102
(38, 44) 131
(4, 84) 435
(99, 46) 158
(65, 66) 363
(85, 15) 350
(14, 5) 96
(71, 44) 78
(75, 41) 181
(47, 71) 222
(51, 0) 333
(94, 102) 230
(61, 103) 130
(27, 59) 283
(47, 52) 0
(88, 59) 435
(17, 1) 318
(3, 50) 178
(23, 47) 360
(64, 36) 227
(84, 47) 436
(50, 75) 357
(13, 85) 416
(70, 14) 216
(101, 14) 214
(74, 69) 362
(40, 77) 195
(3, 67) 183
(60, 16) 261
(64, 83) 368
(107, 23) 142
(36, 25) 323
(81, 36) 159
(22, 92) 231
(103, 37) 204
(79, 101) 206
(26, 19) 112
(83, 94) 375
(46, 86) 306
(12, 98) 104
(69, 95) 310
(16, 101) 325
(73, 20) 272
(36, 104) 44
(2, 8) 211
(79, 10) 310
(91, 104) 337
(35, 80) 38
(55, 13) 516
(96, 66) 32
(59, 54) 362
(25, 74) 364
(102, 104) 0
(31, 36) 83
(35, 33) 114
(92, 54) 210
(96, 49) 360
(7, 63) 178
(91, 79) 141
(11, 56) 263
(68, 63) 207
(72, 58) 252
(1, 98) 266
(81, 82) 121
(44, 64) 259
(7, 76) 58
(48, 3) 129
(105, 54) 312
(68, 78) 472
(24, 44) 162
(10, 67) 226
(30, 6) 188
(87, 83) 252
(34, 93) 192
(0, 85) 99
(20, 24) 399
(77, 25) 380
(24, 91) 416
(6, 31) 287
(67, 31) 170
(57, 21) 77
(39, 93) 223
(43, 38) 221
(89, 94) 453
(100, 93) 118
(63, 43) 290
(29, 71) 106
(33, 12) 55
(90, 87) 68
(53, 65) 389
(39, 50) 294
(80, 33) 138
(100, 44) 195
(107, 79) 204
(86, 11) 312
(15, 5) 326
(56, 74) 199
(19, 62) 173
(76, 53) 251
(42, 101) 123
(62, 96) 227
(52, 62) 83
(56, 57) 298
(28, 39) 25
(32, 34) 42
(89, 55) 83
(18, 13) 241
(75, 68) 366
(38, 72) 61
(4, 72) 232
(8, 11) 27
(104, 28) 40
(65, 46) 240
(28, 86) 324
(97, 41) 260
(85, 35) 38
(71, 16) 280
(61, 26) 236
(47, 91) 498
(88, 104) 312
(51, 28) 360
(17, 92) 110
(37, 17) 232
(94, 66) 115
(41, 86) 306
(97, 8) 295
(98, 1) 266
(27, 7) 236
(88, 23) 413
(103, 27) 127
(74, 22) 244
(3, 46) 133
(60, 69) 423
(23, 51) 456
(64, 0) 276
(84, 67) 292
(107, 98) 10
(70, 106) 197
(40, 41) 156
(60, 52) 43
(104, 70) 193
(46, 3) 133
(16, 50) 355
(36, 61) 69
(93, 60) 285
(97, 57) 418
(93, 1) 350
(12, 6) 201
(69, 51) 567
(16, 65) 350
(73, 48) 226
(97, 70) 55
(49, 15) 454
(91, 67) 493
(35, 76) 73
(92, 107) 61
(55, 17) 168
(59, 82) 187
(25, 38) 424
(82, 81) 121
(45, 91) 311
(102, 20) 265
(31, 24) 121
(92, 26) 181
(21, 18) 199
(7, 35) 115
(48, 80) 339
(11, 36) 94
(68, 19) 118
(72, 86) 259
(54, 90) 265
(1, 78) 511
(58, 9) 239
(78, 76) 255
(44, 36) 61
(48, 47) 4
(105, 18) 191
(34, 14) 136
(20, 77) 366
(24, 8) 229
(6, 104) 247
(10, 103) 172
(67, 106) 187
(30, 98) 114
(34, 97) 192
(0, 49) 249
(20, 60) 139
(77, 61) 242
(53, 52) 368
(57, 49) 161
(39, 65) 252
(43, 2) 297
(63, 79) 362
(29, 43) 70
(33, 40) 156
(90, 43) 379
(80, 13) 416
(9, 7) 91
(86, 23) 415
(52, 99) 103
(15, 25) 237
(56, 102) 188
(19, 90) 432
(76, 89) 146
(42, 89) 115
(5, 83) 429
(62, 28) 217
(66, 67) 43
(52, 18) 205
(8, 88) 285
(28, 11) 139
(85, 86) 268
(32, 78) 342
(14, 82) 211
(71, 103) 50
(75, 96) 364
(4, 44) 246
(8, 39) 100
(65, 10) 98
(41, 33) 53
(106, 8) 134
(61, 62) 127
(88, 68) 468
(17, 56) 126
(37, 53) 348
(94, 62) 187
(98, 37) 200
(13, 12) 367
(74, 10) 172
(99, 4) 110
(3, 10) 45
(60, 105) 152
(23, 87) 464
(84, 103) 186
(50, 19) 310
(107, 78) 303
(70, 86) 502
(40, 5) 302
(46, 31) 45
(12, 91) 315
(16, 30) 363
(73, 67) 123
(36, 81) 159
(2, 65) 79
(99, 43) 174
(22, 4) 91
(79, 93) 410
(26, 75) 296
(83, 22) 377
(12, 42) 129
(69, 23) 130
(73, 44) 78
(59, 1) 103
(45, 46) 5
(49, 43) 297
(106, 44) 58
(35, 104) 87
(92, 79) 185
(96, 10) 241
(25, 2) 507
(82, 53) 145
(102, 48) 240
(89, 65) 353
(1, 57) 248
(21, 54) 229
(95, 80) 447
(78, 57) 296
(7, 7) 0
(11, 64) 168
(54, 38) 238
(58, 45) 197
(44, 8) 76
(105, 14) 231
(34, 18) 34
(91, 47) 498
(20, 97) 415
(77, 80) 128
(24, 100) 39
(6, 84) 444
(10, 27) 280
(67, 70) 43
(30, 94) 280
(87, 27) 464
(0, 29) 71
(77, 33) 219
(63, 18) 229
(33, 91) 350
(53, 8) 258
(57, 77) 183
(39, 101) 10
(80, 90) 265
(100, 21) 293
(63, 99) 128
(29, 15) 302
(33, 52) 198
(90, 15) 615
(19, 9) 261
(5, 38) 344
(9, 35) 155
(66, 52) 329
(86, 51) 533
(52, 71) 222
(56, 2) 447
(42, 61) 175
(62, 56) 366
(38, 1) 274
(95, 48) 385
(99, 53) 267
(65, 101) 257
(85, 106) 46
(32, 106) 107
(14, 46) 235
(71, 75) 262
(18, 85) 182
(75, 12) 175
(4, 0) 248
(65, 22) 49
(51, 39) 337
(37, 88) 220
(41, 29) 81
(98, 86) 345
(61, 66) 265
(27, 94) 208
(47, 19) 252
(88, 32) 333
(51, 84) 514
(17, 36) 114
(101, 21) 142
(37, 41) 156
(94, 26) 225
(23, 10) 280
(84, 20) 445
(13, 48) 290
(70, 35) 248
(74, 46) 62
(40, 82) 206
(3, 102) 114
(60, 13) 261
(64, 72) 175
(50, 55) 417
(107, 42) 121
(26, 60) 310
(83, 69) 323
(46, 59) 195
(103, 62) 197
(81, 22) 344
(2, 37) 252
(22, 32) 229
(79, 49) 329
(83, 50) 409
(69, 11) 393
(101, 91) 345
(55, 40) 215
(59, 45) 192
(45, 18) 115
(91, 102) 337
(102, 77) 201
(49, 87) 427
(31, 67) 170
(35, 4) 304
(92, 83) 165
(55, 89) 83
(89, 13) 554
(25, 30) 384
(82, 25) 266
(11, 31) 139
(72, 31) 207
(1, 5) 102
(58, 94) 187
(21, 74) 35
(78, 21) 264
(44, 93) 256
(7, 107) 94
(48, 24) 348
(105, 89) 232
(68, 107) 170
(54, 2) 447
(81, 76) 101
(30, 43) 159
(87, 78) 173
(34, 54) 252
(0, 74) 102
(20, 5) 190
(24, 64) 399
(6, 48) 24
(10, 63) 98
(67, 34) 135
(87, 63) 475
(43, 61) 164
(63, 54) 417
(29, 98) 64
(33, 103) 67
(57, 105) 98
(39, 9) 176
(80, 70) 234
(43, 74) 156
(100, 9) 338
(29, 19) 126
(15, 32) 293
(19, 37) 272
(76, 18) 175
(5, 26) 363
(62, 69) 385
(9, 95) 520
(66, 24) 93
(86, 95) 711
(52, 91) 498
(15, 81) 379
(56, 30) 254
(76, 97) 321
(42, 17) 112
(32, 7) 68
(18, 38) 236
(75, 91) 143
(38, 45) 132
(4, 85) 335
(8, 16) 360
(65, 65) 0
(85, 14) 310
(14, 10) 128
(71, 47) 222
(75, 40) 135
(104, 10) 147
(47, 70) 329
(51, 3) 219
(94, 103) 221
(61, 102) 101
(27, 58) 284
(47, 55) 397
(88, 60) 436
(17, 0) 60
(3, 53) 247
(97, 26) 180
(23, 46) 174
(64, 37) 162
(99, 9) 200
(84, 40) 297
(50, 72) 238
(13, 84) 491
(103, 9) 190
(70, 15) 117
(74, 66) 282
(40, 78) 312
(3, 66) 223
(60, 17) 267
(64, 84) 437
(107, 22) 279
(36, 26) 170
(22, 93) 415
(79, 100) 316
(26, 16) 338
(83, 97) 351
(46, 87) 347
(12, 99) 127
(69, 94) 250
(16, 102) 330
(73, 27) 142
(36, 105) 128
(2, 9) 262
(79, 21) 145
(35, 83) 79
(55, 12) 200
(96, 67) 35
(59, 73) 150
(25, 73) 278
(82, 106) 54
(102, 105) 152
(31, 39) 25
(103, 67) 152
(35, 32) 125
(92, 55) 183
(96, 50) 370
(93, 78) 484
(7, 62) 170
(11, 59) 167
(68, 56) 338
(72, 59) 245
(1, 97) 350
(44, 65) 239
(7, 79) 196
(48, 4) 21
(105, 53) 325
(68, 79) 369
(24, 45) 161
(10, 64) 144
(101, 74) 109
(30, 7) 14
(87, 82) 394
(34, 90) 410
(0, 86) 342
(20, 25) 550
(77, 24) 277
(24, 92) 191
(6, 28) 287
(93, 27) 157
(67, 30) 240
(57, 20) 197
(39, 92) 61
(101, 38) 174
(43, 25) 227
(100, 94) 176
(63, 42) 306
(104, 56) 188
(29, 70) 186
(33, 3) 81
(90, 84) 242
(53, 64) 426
(39, 45) 33
(80, 34) 174
(100, 45) 194
(86, 8) 325
(15, 4) 386
(56, 75) 229
(19, 65) 277
(76, 54) 199
(42, 98) 123
(62, 97) 244
(52, 63) 64
(56, 58) 366
(28, 32) 83
(32, 35) 125
(89, 54) 205
(18, 10) 131
(75, 71) 262
(38, 73) 203
(4, 73) 227
(106, 17) 28
(8, 12) 12
(65, 45) 239
(28, 87) 368
(85, 34) 174
(71, 19) 57
(61, 25) 391
(27, 105) 309
(47, 90) 510
(88, 105) 287
(51, 31) 360
(17, 83) 133
(37, 16) 454
(94, 67) 88
(41, 85) 88
(98, 30) 114
(27, 6) 377
(89, 34) 291
(88, 24) 410
(74, 23) 232
(3, 17) 181
(60, 70) 286
(23, 50) 415
(64, 1) 102
(84, 76) 202
(107, 101) 10
(70, 107) 181
(74, 102) 91
(40, 42) 168
(60, 53) 325
(106, 71) 97
(46, 0) 40
(89, 5) 453
(16, 51) 373
(36, 62) 137
(93, 59) 247
(95, 28) 387
(97, 56) 314
(12, 7) 0
(69, 50) 527
(16, 66) 224
(73, 55) 237
(99, 89) 328
(49, 14) 238
(89, 104) 224
(35, 79) 118
(92, 100) 223
(55, 16) 516
(59, 85) 279
(25, 37) 464
(82, 78) 306
(45, 90) 315
(102, 21) 121
(31, 27) 130
(92, 27) 202
(21, 17) 167
(78, 34) 376
(7, 34) 109
(48, 81) 346
(11, 39) 124
(68, 28) 197
(72, 87) 278
(54, 91) 277
(1, 77) 393
(58, 22) 178
(95, 70) 223
(78, 77) 119
(44, 37) 158
(48, 32) 196
(105, 17) 220
(34, 15) 255
(20, 78) 484
(24, 9) 305
(6, 105) 156
(10, 100) 283
(30, 99) 118
(0, 50) 290
(20, 61) 164
(77, 60) 368
(53, 51) 466
(57, 48) 259
(39, 64) 279
(43, 5) 292
(63, 78) 481
(29, 42) 100
(33, 47) 198
(90, 40) 289
(80, 14) 310
(9, 6) 233
(86, 20) 446
(15, 24) 209
(56, 103) 169
(19, 93) 127
(76, 90) 268
(42, 70) 283
(5, 82) 280
(62, 29) 256
(66, 64) 410
(97, 107) 220
(52, 19) 252
(38, 26) 267
(8, 89) 212
(28, 4) 277
(85, 85) 0
(32, 79) 234
(14, 83) 373
(71, 102) 51
(75, 99) 301
(4, 45) 245
(8, 40) 102
(65, 9) 196
(99, 14) 98
(41, 32) 65
(61, 61) 0
(88, 69) 528
(17, 63) 308
(37, 52) 229
(94, 63) 316
(98, 34) 79
(13, 11) 382
(101, 7) 104
(74, 11) 69
(3, 13) 267
(60, 106) 262
(23, 86) 415
(84, 96) 261
(50, 16) 355
(107, 65) 249
(70, 87) 548
(40, 6) 221
(46, 28) 45
(12, 84) 248
(16, 31) 349
(73, 66) 152
(36, 82) 64
(2, 94) 274
(22, 5) 190
(79, 92) 185
(26, 72) 312
(83, 25) 312
(12, 43) 150
(69, 22) 533
(81, 0) 117
(59, 0) 183
(45, 45) 0
(49, 42) 284
(106, 45) 58
(35, 107) 87
(92, 72) 140
(96, 11) 262
(25, 1) 508
(82, 50) 300
(102, 49) 235
(1, 56) 433
(81, 91) 239
(21, 53) 286
(78, 62) 475
(7, 6) 201
(11, 67) 262
(54, 39) 175
(101, 104) 25
(58, 42) 287
(44, 9) 143
(105, 13) 390
(34, 19) 77
(91, 46) 306
(20, 98) 288
(77, 79) 0
(24, 101) 121
(6, 85) 344
(10, 24) 265
(67, 73) 123
(30, 95) 429
(87, 26) 434
(0, 30) 104
(77, 32) 234
(63, 29) 317
(33, 90) 356
(53, 23) 21
(57, 76) 112
(39, 100) 162
(80, 91) 268
(43, 97) 172
(100, 22) 420
(63, 98) 257
(29, 14) 275
(90, 12) 323
(19, 8) 171
(5, 37) 302
(9, 34) 200
(66, 53) 90
(86, 48) 501
(52, 64) 123
(56, 3) 302
(42, 58) 287
(62, 57) 263
(38, 6) 274
(95, 51) 473
(99, 52) 103
(104, 19) 103
(65, 100) 381
(28, 104) 40
(85, 105) 222
(32, 107) 54
(14, 47) 136
(71, 74) 140
(18, 82) 82
(75, 15) 506
(4, 1) 10
(65, 21) 217
(51, 38) 322
(37, 71) 215
(41, 28) 45
(98, 87) 388
(61, 65) 137
(27, 81) 182
(47, 18) 205
(88, 33) 318
(51, 87) 549
(17, 27) 101
(37, 40) 0
(94, 27) 208
(23, 5) 364
(84, 21) 230
(13, 47) 289
(70, 32) 200
(74, 47) 254
(40, 83) 220
(3, 105) 125
(60, 14) 102
(64, 73) 272
(104, 93) 230
(50, 52) 68
(103, 63) 263
(93, 10) 276
(26, 61) 236
(83, 68) 332
(46, 56) 177
(103, 57) 220
(2, 34) 205
(22, 33) 227
(97, 79) 410
(79, 48) 396
(83, 53) 233
(69, 10) 395
(103, 90) 345
(55, 43) 220
(59, 44) 193
(93, 101) 214
(45, 17) 77
(102, 66) 193
(49, 86) 411
(31, 66) 185
(35, 7) 115
(92, 44) 34
(55, 88) 170
(96, 23) 86
(25, 29) 236
(82, 22) 291
(11, 30) 22
(72, 0) 200
(1, 4) 10
(58, 95) 316
(21, 73) 167
(78, 26) 307
(44, 94) 257
(7, 106) 126
(48, 25) 492
(105, 88) 287
(68, 84) 357
(54, 3) 302
(30, 40) 97
(87, 73) 429
(34, 55) 263
(0, 75) 220
(20, 6) 88
(24, 65) 363
(6, 49) 102
(10, 60) 58
(67, 37) 337
(87, 62) 516
(106, 96) 166
(43, 60) 235
(63, 49) 57
(29, 97) 235
(33, 102) 39
(53, 107) 159
(57, 104) 194
(39, 8) 100
(80, 71) 142
(43, 77) 239
(100, 10) 283
(29, 18) 143
(15, 35) 362
(19, 36) 105
(76, 19) 194
(5, 25) 482
(62, 74) 226
(9, 94) 371
(66, 25) 174
(86, 92) 313
(52, 36) 192
(15, 80) 350
(56, 31) 150
(76, 98) 109
(42, 30) 143
(32, 24) 172
(18, 39) 91
(75, 90) 155
(38, 34) 207
(4, 86) 486
(8, 17) 152
(65, 64) 60
(28, 76) 103
(85, 13) 416
(14, 11) 231
(71, 46) 82
(75, 43) 268
(106, 3) 177
(47, 65) 64
(51, 2) 90
(94, 100) 176
(61, 101) 125
(27, 61) 254
(47, 54) 423
(88, 61) 316
(17, 7) 145
(99, 29) 219
(3, 52) 125
(23, 41) 174
(64, 38) 227
(84, 41) 188
(50, 73) 273
(13, 83) 485
(70, 12) 266
